Nome: SANTA ROSA
Codigo Estacao: A810
Latitude: -27.89055555
Longitude: -54.47999999
Altitude: 272.84
Situacao: Pane
Data Inicial: 2006-11-14
Data Final: 2025-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2006-12-13;0;979;18;34,1;27;22,7;59,5;34;11,1;1,2;
2006-12-14;0;977,5;18,2;36,5;27,4;19,9;63;27;16,1;1,7;
2006-12-15;27,2;979,5;20,8;34,6;25,9;19,6;76,1;44;20,2;1,4;
2006-12-16;0;978,6;21,4;37,8;28,5;21,5;69,9;28;5,7;,8;
2006-12-17;0;976,8;21;37,4;29,9;23,1;63,1;30;9,2;1,2;
2006-12-18;0;977,1;22,2;32,8;26,3;24,6;79;57;15,4;1,3;
2006-12-19;2;976,3;21,8;28;23,4;21,4;91,1;71;9,1;,9;
2006-12-20;36;974,5;20,7;30,7;22,9;21,2;87,8;66;17,6;2,3;
2006-12-21;15;978,6;19,4;30,6;23,5;18,1;79,5;52;5,3;,9;
2006-12-22;0;980,2;21,7;32,3;26;21,8;79,2;52;8,9;,8;
2006-12-23;0;978,9;22,1;32,8;null;21,8;84,4;55;6,4;1,2;
2006-12-24;null;977,4;19,3;21,2;null;19,8;94,8;86;12,6;1,9;
2006-12-25;null;null;null;null;null;17,6;null;95;3,1;null;
2006-12-26;null;null;null;null;null;null;58,8;37;5,4;null;
2006-12-27;0;981,4;15,7;31,5;23,9;16;63,1;34;5;1,2;
2006-12-28;0;982,9;16,8;34,4;25,8;17,1;62,6;28;5,4;1,1;
2006-12-29;0;983,3;19,6;33,8;26,9;20,9;66,3;40;8,5;1,9;
2006-12-30;30;983,4;20,6;33,4;25,8;19,7;75,3;43;16,6;1,2;
2006-12-31;0;982,1;20,2;34,9;27,8;22,1;66,4;35;5,4;1,7;
2007-01-01;0;979;20,3;34,2;27,8;22;65,7;39;6,8;1,5;
2007-01-02;0;978,1;20,6;33,9;27,6;21,6;67,5;39;7,3;1,2;
2007-01-03;0;978;21,9;32,6;25,9;23,4;79,8;52;11,8;1,1;
2007-01-04;0;975;22;27,9;24,3;21,9;87,6;70;4,8;1,2;
2007-01-05;8,4;974;21,8;31,7;26,3;21,3;78,5;49;10,5;1,8;
2007-01-06;0;978,3;19,2;31,5;25,5;21,2;70,3;42;9,2;3,3;
2007-01-07;0;980,8;18,2;32,1;24,9;18,4;67,5;51;11,8;4,1;
2007-01-08;0;980,1;19,5;33,5;26,3;20,5;67,5;46;9,8;2,8;
2007-01-09;0;978,7;21,9;35;27,4;21,6;74,4;44;7,7;1,4;
2007-01-10;9,2;977,6;22,6;34,7;28,1;22,6;74,8;44;7,7;1,2;
2007-01-11;5,2;977,8;22,1;29,5;23,4;22,2;92,5;71;12,9;1,8;
2007-01-12;5,8;976,4;21,4;30,7;24,5;20,4;84,3;57;9;1,4;
2007-01-13;,8;974,5;18,3;33,1;25,9;19;68;20;5,3;1;
2007-01-14;0;977,2;18,9;30,2;24,2;18,1;74;50;8,3;2,1;
2007-01-15;0;980;15,2;30,4;23,1;16,4;65,5;28;8,2;2,2;
2007-01-16;0;982;13,8;31,6;23,6;17,4;55,1;39;10,6;3;
2007-01-17;,2;978,1;19,8;29;24,5;21,6;75,6;57;5,8;,9;
2007-01-18;0;975,8;19,6;31,1;24,6;19,6;75,1;51;8,3;1,4;
2007-01-19;,2;977,5;19,3;31,5;22;18,3;85,7;59;12,5;1,7;
2007-01-20;43,4;979,1;18;26;20,5;17,6;86;67;14,4;2;
2007-01-21;0;983,8;16,5;27,8;20,9;15,4;77;58;8,8;3,2;
2007-01-22;0;980,8;17,8;31,7;23,8;16,6;71,3;41;8;1,3;
2007-01-23;0;978,7;21;32,8;25,9;20,1;76,2;49;7,2;1,3;
2007-01-24;0;979,1;21,5;32,5;26,3;20,8;76;50;7,9;1,1;
2007-01-25;,2;978;21,6;34,2;26,7;21,6;75,1;42;6,7;1,1;
2007-01-26;41,4;976,6;22,1;28,4;24,6;21,7;86,5;69;7,6;1,3;
2007-01-27;3,2;977,3;22,7;31,8;25,7;22;84,8;52;5,5;,9;
2007-01-28;0;977,4;22,5;29,3;24,5;22,2;88,8;69;9,7;1;
2007-01-29;12,8;978,2;20,2;30,3;24,2;19,9;80;54;7,6;1,3;
2007-01-30;0;979,5;20,5;32,1;25,5;19,8;75,8;45;6,4;1,5;
2007-01-31;0;979,3;21;32,3;26,1;20,7;75,1;47;7,6;1,7;
2007-02-01;0;981,5;18,7;32;25,5;19,5;70;36;7;1,7;
2007-02-02;0;981,7;16,3;32,6;24,8;17,9;62,8;27;7,2;1,7;
2007-02-03;0;978,8;17,9;33,8;25,5;18,1;65,3;36;7,6;1,7;
2007-02-04;0;977,2;18,3;26,9;22,5;19,9;78,3;60;10,9;1,3;
2007-02-05;25,8;975,3;20,6;30,5;24,2;18,9;81,8;58;11,2;1,7;
2007-02-06;0;974,5;21,3;33;26,8;21,8;74,8;43;9,8;2;
2007-02-07;5,4;979,4;19,4;30,6;24,3;19,1;76,5;46;8,5;1,5;
2007-02-08;0;983,6;18,4;31,2;24,5;19,2;70,5;45;8,9;3;
2007-02-09;0;983,7;19,5;32,6;25,6;19;70,8;45;7,7;1,9;
2007-02-10;0;982,6;21,5;32,9;27;21,3;73,9;44;9,8;2,1;
2007-02-11;0;983,6;18,2;29,4;24,5;20,4;70,5;41;8,8;3,2;
2007-02-12;0;982,2;16;29,9;22,7;16,2;67,8;44;10,1;2,5;
2007-02-13;0;979,8;17,8;31,3;23,3;17,6;73,2;46;7,8;1,4;
2007-02-14;,4;978,5;18,7;32,8;24,5;19,1;73,5;37;10,6;1,4;
2007-02-15;0;977,2;19;32,9;24,3;17,9;74,7;40;5;,9;
2007-02-16;,2;975;19,1;34,2;25,8;18,8;70,2;37;8,4;1,4;
2007-02-17;11,8;973,7;20,3;27,1;22,6;21,1;87,5;64;13,5;1,5;
2007-02-18;27,2;980,3;15,6;22,5;19,1;16;81,5;57;8,6;2,2;
2007-02-19;0;980,5;16,4;27,4;20,2;15,3;79,8;60;8,6;2,8;
2007-02-20;0;979,8;19,2;29,8;22,8;16,8;81;61;8,2;2;
2007-02-21;0;979,8;20,6;31,1;24,9;20;78,1;56;9;2,1;
2007-02-22;1;982,3;21,9;31,9;25,3;22,2;82,9;57;12,2;1,6;
2007-02-23;4,8;983,4;22,5;31,4;24,9;22,1;87,3;62;6,4;1,2;
2007-02-24;0;982,1;22,7;33,6;25,8;21,5;84,4;53;11,9;1,9;
2007-02-25;15,8;981,5;21,9;32;25,6;20,5;81,6;55;8,6;,9;
2007-02-26;,2;980,4;21,5;33,6;26,3;20,7;77,8;43;6,3;1;
2007-02-27;0;978,4;20,7;33;25,7;19,7;76,3;47;8,7;1,4;
2007-02-28;0;978,3;21,5;33,1;25,9;20,9;78,1;53;9,3;1,7;
2007-03-01;0;976,9;21,4;33,9;27,1;22,2;73;48;12,4;1,8;
2007-03-02;6;980,7;20,6;28;23,5;20,6;84;71;10,1;2,3;
2007-03-03;,2;983,8;21;30;24,1;20,6;83,8;57;6,6;1,5;
2007-03-04;0;982,4;21,5;33,8;25,4;21;80,9;44;11;1,4;
2007-03-05;0;982,2;21,4;34,5;25,6;21,7;80,3;45;19,3;1,5;
2007-03-06;,8;983,6;21;35,6;26,2;21,3;76;32;9;1,2;
2007-03-07;6,6;984,1;20,5;34,5;26;20,4;73,9;42;9,3;1,3;
2007-03-08;0;979,7;20,3;35,2;27;19,8;69,9;37;11,4;1,5;
2007-03-09;0;978,4;19,9;32,7;22,9;20,6;84,5;53;15,2;2;
2007-03-10;62,8;981,3;19,2;23,3;20,1;18,7;94,8;77;5,9;,7;
2007-03-11;15;982,6;18;28,8;21,7;16,2;81,6;51;6;1,3;
2007-03-12;0;981,5;18,5;31,2;22,8;16,1;78,9;50;5,3;1;
2007-03-13;,2;982;20,3;32,1;24;17,6;82;46;4,4;,8;
2007-03-14;0;980,1;20,5;32,4;24,8;18,9;79,4;50;5,6;,9;
2007-03-15;41;979;21,6;29,5;24,3;21,1;85,6;62;9,5;1,3;
2007-03-16;0;980,9;20,7;28,7;23,3;20;86;61;4,9;,8;
2007-03-17;,6;980,5;19;28,7;23;19,3;78,8;57;7,9;2,4;
2007-03-18;0;980,7;16,2;24,6;19,2;16,6;83,5;60;7,6;1,5;
2007-03-19;,2;981,6;17;26,8;19,8;16,1;85,8;53;8,3;,7;
2007-03-20;4,6;982,2;17,2;27,7;20,3;14,8;84;53;5,3;,7;
2007-03-21;0;981,2;17,8;29,6;21,9;15,9;79,5;49;5,6;1;
2007-03-22;,2;980,7;17,9;32,5;24;17,8;73;34;5,6;1,1;
2007-03-23;0;982,2;18,5;32,8;23,9;16,7;74,5;40;7,2;1,2;
2007-03-24;0;983,9;19,2;32,6;24,3;17,7;75,7;45;4,2;,9;
2007-03-25;0;982,4;20,7;28,2;23,6;20,2;84,5;65;6,8;1,5;
2007-03-26;,4;980,1;20;35,4;26,2;19,5;71,3;40;6,7;1,4;
2007-03-27;0;979,9;20,1;36;27,4;21,3;67;36;9,6;1,9;
2007-03-28;0;981,6;20,6;36,5;28,2;21,6;67,1;32;7,7;1,3;
2007-03-29;0;980,7;19,7;37,6;28,1;20,1;65,6;25;6,8;,9;
2007-03-30;0;978,6;19,4;37,2;28,2;20,5;64,7;27;9,5;1,4;
2007-03-31;0;980,5;20,2;27,6;24;20,7;79,5;62;4,5;,9;
2007-04-01;0;982,2;20,3;31;24,6;19,7;78,2;51;5,1;,6;
2007-04-02;0;981,3;20,1;34,2;25,6;19,6;74,9;37;6,3;,9;
2007-04-03;0;981,2;20,6;29,9;23,6;21,7;84,4;60;11,4;1,3;
2007-04-04;27;982;19,3;32;23,5;17,8;79,8;47;4,9;1;
2007-04-05;,4;983,3;18,9;30,9;23,7;18,8;75,8;47;7,8;2;
2007-04-06;0;982,9;19;26,7;21,2;18,3;88,1;65;8,9;1,4;
2007-04-07;10,8;981,3;18,8;23,4;19,9;17,4;93,7;78;9,7;,9;
2007-04-08;15,6;981,7;17,2;25,7;20,1;16,8;84,9;54;10,7;1,6;
2007-04-09;,8;983;14,8;26,5;19,2;12,7;78,8;38;6,9;1,1;
2007-04-10;0;981,5;14,4;28,1;19,5;13,2;75,2;44;6,9;1,2;
2007-04-11;0;981,6;16,3;31,3;21,9;13,5;73,5;39;10,3;1,3;
2007-04-12;27;985,1;19,3;24,6;21,1;19,3;89,8;72;5,7;1;
2007-04-13;,2;985,6;16,4;29,9;21,3;14,3;76,8;43;8,4;1,3;
2007-04-14;0;982,9;18,1;22,1;20;19,3;89,1;73;12,6;2,3;
2007-04-15;71,2;985,1;20;29,2;22,6;18;86,3;62;14,7;1,9;
2007-04-16;0;985,3;20,1;32,1;24,6;18,7;79,3;45;4,5;1;
2007-04-17;0;982,8;19,6;33,4;24,9;18,9;75,6;39;4,7;1,1;
2007-04-18;0;983;18,8;33,8;25;18,6;73,2;32;5,6;,9;
2007-04-19;0;983,6;18;32,3;24,1;17,8;71,1;43;7;1;
2007-04-20;0;984,8;19;32,7;24,9;17,7;72,2;44;7,1;1,2;
2007-04-21;0;984,2;18,4;32,9;24,3;18,3;74;33;4,9;1;
2007-04-22;0;982,8;17,6;33,1;24,1;17,4;71,7;31;7,1;,9;
2007-04-23;0;981,1;18,4;32,3;24,1;17,7;72,3;46;7,1;1,1;
2007-04-24;,2;979,7;19,9;24,5;21,5;20,6;90,6;74;9,9;1,2;
2007-04-25;37,4;977,7;19,7;21,9;20,5;19,5;95,5;91;5,1;,9;
2007-04-26;3,6;980,5;15,8;20,5;17,6;16,3;89,5;77;10,2;2,2;
2007-04-27;0;991,1;7,4;20,1;13,4;8,3;70;39;9,5;2;
2007-04-28;0;991,7;7,2;24,2;14,5;7;65,6;29;7,8;1,7;
2007-04-29;0;988,8;10,7;26,7;15,8;7,1;75,8;34;5,1;,8;
2007-04-30;0;984,7;12,7;28,9;18,7;9,5;71,7;36;5,6;1,1;
2007-05-01;0;981,9;16,9;31,5;22,9;16,3;70,1;51;7,9;1,4;
2007-05-02;0;983,2;19;24,7;20,4;19,5;92;78;17,2;1;
2007-05-03;17,2;985,8;16,8;21,7;18,2;14,6;91,9;77;7,4;1,4;
2007-05-04;,2;983,5;18,1;30,4;22,3;16,6;79,3;48;7,4;1,2;
2007-05-05;,2;981,8;17,2;31,2;22,8;16,9;74,2;32;8,5;1,2;
2007-05-06;0;978,5;17,3;29,4;20,9;16,8;81,9;45;9,7;1,6;
2007-05-07;62,6;981,2;15,5;19,6;16,7;15,8;92,7;79;9,4;3;
2007-05-08;6,2;989,5;5,4;15,4;11;8,2;70;40;10,6;2,9;
2007-05-09;0;996,4;3,6;15,9;9,1;3;70,8;42;9,6;2,3;
2007-05-10;0;993,1;7,2;20,9;12,3;5,8;74,3;39;9,8;1,4;
2007-05-11;0;988,9;11,4;24,4;16,8;10,9;72,8;43;5,9;1;
2007-05-12;0;989,6;11,5;25,2;16,3;9;76,8;42;5,2;,8;
2007-05-13;,6;985,6;13,3;16,4;15;14;90,1;77;6,1;2;
2007-05-14;33,6;987,1;11,6;16,5;13,6;11,1;88,5;73;5,8;1,7;
2007-05-15;0;983,7;13;23,7;15,2;9,6;87,7;58;5,9;1,1;
2007-05-16;56,8;979,5;15,5;19,3;16,4;11,5;94,6;84;13,9;1,9;
2007-05-17;29,8;984,3;11,5;20,1;15,1;12,8;79,8;59;8,1;2,8;
2007-05-18;0;987,2;9;18,7;12,4;7,9;80,9;55;7,6;2,4;
2007-05-19;,2;988,2;9,5;20,2;12,6;7,6;82,7;57;9,4;2,5;
2007-05-20;0;984;13,9;21,4;15,4;10,4;91,1;76;5,8;,9;
2007-05-21;71,8;979,5;17,1;20,4;18,2;14,7;93,6;82;8,6;1,6;
2007-05-22;0;978,9;14,8;22,7;17,5;15,3;85,5;56;6,4;,9;
2007-05-23;0;984,6;8,7;16,1;12,8;10,4;77,2;49;10,2;2,7;
2007-05-24;0;991,4;3,8;14;7,5;1,7;79,7;45;6,9;1,2;
2007-05-25;0;989,7;4,9;18,1;8,8;2,2;78,9;48;6;1,1;
2007-05-26;,2;985,5;7,3;20,9;11,2;3,9;80,3;39;4,8;,8;
2007-05-27;0;984,3;9,5;21,9;13,4;7,4;79,6;46;5,3;,8;
2007-05-28;0;987,7;7,1;15,8;10,8;8,6;79;48;8,3;2,1;
2007-05-29;0;994,1;-,5;10,1;4,8;,2;71,3;37;6,8;1,2;
2007-05-30;0;994,9;2,5;15,4;6,3;-1,1;79,6;50;9;1,7;
2007-05-31;0;988;6,1;16,5;10,4;4,7;76,5;52;7,2;1,1;
2007-06-01;0;982,5;10,8;14,9;13,4;8,7;84,8;76;2,9;,5;
2007-06-02;1;987;5,3;16;9,1;2,2;80,7;40;5,6;,7;
2007-06-03;,2;989;4,2;19,4;8,7;1,1;78,8;34;9,6;1,1;
2007-06-04;0;989,1;4,9;19,5;9,5;1;78,1;34;6,6;1;
2007-06-05;0;987,5;5,5;21,5;10,6;1,9;75,8;33;4,8;,9;
2007-06-06;,2;983,9;7,4;23,8;12,6;3,6;74,4;36;5;,6;
2007-06-07;0;982,8;12,7;25,2;17,2;9,1;76,7;48;3,6;,5;
2007-06-08;0;982,6;16,2;27,8;19,3;12,8;84;58;6,3;,9;
2007-06-09;0;980,4;17,3;28,5;22;17,3;76,7;45;9,9;1,1;
2007-06-10;0;980,2;16,8;29,5;23,3;19,6;67,9;46;11,8;1,4;
2007-06-11;0;980,1;15,1;29;22,5;18,6;65,3;35;13,2;1,4;
2007-06-12;0;980,6;14,9;29,4;21,9;17,1;66;38;6,6;1,1;
2007-06-13;0;978,4;15,7;28,1;22,5;18,5;66;49;8,8;1,2;
2007-06-14;0;978,1;15,2;28,7;22,2;17,8;66;43;8;1,3;
2007-06-15;0;979,4;13,4;23;17,4;18,8;78,9;59;13,1;2,5;
2007-06-16;3,8;989,6;6,3;15,2;9,5;7,2;81,3;53;7,2;1,7;
2007-06-17;0;985,8;7,8;14,7;9,9;4,2;87,9;68;3,2;,6;
2007-06-18;0;986,9;11,2;18,3;13,7;9,3;84,9;75;5,8;1,4;
2007-06-19;0;983,4;15,2;28,7;20,4;11,8;75,4;41;7;,9;
2007-06-20;0;982,1;14,9;30,2;22,7;16,2;63,8;35;11,6;1,6;
2007-06-21;0;983,6;13,7;29,8;23,3;18,7;56,1;35;7,8;1,3;
2007-06-22;0;980,9;13,8;28,4;22,2;18,6;60,4;38;9,6;1,2;
2007-06-23;0;979;13,9;23,2;20,1;18,6;68,4;54;10;1,6;
2007-06-24;7,8;990,6;7,5;16,9;11,2;10,1;78,5;56;10,4;2,4;
2007-06-25;0;992,7;2,4;11,3;7,3;3,7;71,7;59;7,6;2,4;
2007-06-26;null;null;null;null;null;null;95,9;92;4,3;null;
2007-06-27;null;null;null;null;null;null;null;85;5,7;null;
2007-06-28;null;null;null;null;null;null;83,8;72;4,8;null;
2007-06-29;null;null;null;null;null;null;77,9;54;4;null;
2007-06-30;,4;992,2;8,1;14,6;8,6;5,4;96,9;81;3,3;,6;
2007-07-01;,2;992,8;9;18;11,2;6;87,4;54;5,2;1;
2007-07-02;,2;990,4;9,1;23,4;12,5;3,9;83;47;2,7;,6;
2007-07-03;,4;986,6;10,2;24,5;13,8;6,3;82,9;39;5,3;,8;
2007-07-04;0;982,7;11,5;28,6;19,1;9,3;66;31;10,7;1,3;
2007-07-05;0;980,6;11,6;28;21,3;16,4;54,3;35;7,6;1,2;
2007-07-06;0;979,1;13,3;27,5;23,1;19,8;54,3;44;10,1;1,4;
2007-07-07;5,4;977,8;15,6;23,9;20,5;17,6;74,1;59;11,5;1;
2007-07-08;37,6;980,7;14,8;22,2;16,1;14,2;92,6;63;9,4;2,2;
2007-07-09;6,4;null;null;null;null;12,5;92,8;89;8,9;null;
2007-07-10;null;null;null;null;null;null;null;93;9;null;
2007-07-11;null;null;null;null;null;null;73,3;59;8,2;null;
2007-07-12;null;null;null;null;null;null;88;69;6;null;
2007-07-13;5,4;984,6;11;15,5;11,7;4,3;95,9;81;2,4;,3;
2007-07-14;,6;984;11,4;17,3;13,3;10,9;89;63;8;1,2;
2007-07-15;,2;987,4;3,5;15,9;7,9;,5;78,3;35;6,9;,9;
2007-07-16;0;983,8;4,9;19,9;9,9;2,4;74,4;34;5,3;1;
2007-07-17;,4;980,3;10,6;17,1;12,1;7,6;90,7;77;5,4;,8;
2007-07-18;2;984,4;9,7;16,1;11,5;9,9;89,7;65;5,2;1,2;
2007-07-19;,2;985,7;7;19;9,8;4,2;85,5;42;4,5;,9;
2007-07-20;,2;983,5;8,4;22,6;13,4;5,6;75,3;38;6,6;1,4;
2007-07-21;0;980;10,4;19,5;13;9,1;85;58;11,4;1,8;
2007-07-22;21,6;973;14,2;20,8;15,8;13,3;90;78;12,3;2,2;
2007-07-23;1,2;983,7;2,8;14,3;8,8;4,4;71;29;12,2;1,2;
2007-07-24;0;982,4;2,4;15,4;7,5;1,5;72,2;44;5,5;1,1;
2007-07-25;0;987;2,5;11,5;6,4;1,1;77,2;41;8,5;1,5;
2007-07-26;0;992;1,7;17;6,6;-1,4;76,3;34;7,2;1;
2007-07-27;0;992,7;4,2;19;8,6;,7;77,9;39;5,5;,8;
2007-07-28;0;998;2,8;14,8;8,7;4,7;69,4;36;12,2;4,3;
2007-07-29;0;996,5;-,8;15,6;7,2;,4;58,2;33;8,9;2,7;
2007-07-30;0;991,1;5;17,7;11,3;3,3;65,9;48;6,4;1,3;
2007-07-31;0;987;8,1;21,7;12;3,2;79,9;48;4,6;,9;
2007-08-01;,2;983,9;11,1;25,9;15,5;6,9;78,4;42;6,1;,8;
2007-08-02;7,8;985,3;14,3;18,1;16;10,8;89,8;73;8,1;2,3;
2007-08-03;8,8;987,3;14;17,2;14,4;14,4;97,3;95;6,3;1,8;
2007-08-04;,6;null;null;11,3;null;8,8;95,9;90;6,6;null;
2007-08-05;null;null;null;null;null;null;78,8;63;6,9;null;
2007-08-06;0;982,1;11,4;20;12,7;6,8;92,1;71;6,6;1,1;
2007-08-07;6,8;987,1;7,3;15,7;10,7;8,2;81,9;47;7,8;1,5;
2007-08-08;,2;984,6;6,3;22,9;11,5;3;74,2;40;5,7;1,4;
2007-08-09;0;981,4;13,7;29,5;21,3;8,5;64;37;8,7;1,5;
2007-08-10;0;984,6;11,1;23,8;15,8;14,7;76,2;52;11,7;2,2;
2007-08-11;2,8;993,7;4,5;13,8;7,7;,9;81,5;57;8,3;2,1;
2007-08-12;0;987,2;10,6;26;14,5;3,2;78,5;57;6,1;1,3;
2007-08-13;0;983,6;14,9;27,7;20,9;12,8;69,7;46;7,6;1,9;
2007-08-14;0;981,1;14,9;28,6;22,6;18,5;62,5;43;7,9;1,7;
2007-08-15;0;982,3;12,4;31,2;23,3;17,1;52,7;27;9,1;1,5;
2007-08-16;0;986,2;13,4;27,9;19,3;15,1;69,8;34;10,9;2,2;
2007-08-17;0;988,1;11,8;22,1;15,7;12,4;78;58;10,1;3,3;
2007-08-18;0;989;9,9;14,7;12;9;87,1;79;7;2,3;
2007-08-19;0;987,7;11,1;14,6;12,7;9,9;90;83;7,9;2;
2007-08-20;,8;992,3;6,8;14,2;9,5;7,5;84;56;8;2,2;
2007-08-21;,2;989,9;4,6;22;10,9;3,4;70,9;26;8,5;2,3;
2007-08-22;0;984,7;9,7;24,1;15,5;8,6;69,5;43;5,2;,9;
2007-08-23;0;979;13,4;32,4;22,2;13;61,4;24;9,1;1,1;
2007-08-24;0;975,9;12,6;30,4;21,9;14,9;59,2;28;10,5;1,6;
2007-08-25;11,6;975,2;13,8;19,4;16,2;12,7;85,9;75;13,1;2,6;
2007-08-26;13,2;979,5;13,2;17,3;null;13;94,4;85;9,2;2,4;
2007-08-27;null;null;null;null;null;null;65,4;45;8,5;null;
2007-08-28;,2;990,2;3,7;18,3;8,5;,6;75,7;39;5;1,2;
2007-08-29;0;992,4;5,9;20;12,3;6;67,3;37;11,6;2,9;
2007-08-30;0;991,7;9,5;23,3;14,9;8;71,5;45;10,3;2,5;
2007-08-31;,4;989,2;13,9;22,1;17;12,8;82,2;62;7,2;1,1;
2007-09-01;,2;988,5;12,9;21,5;15,3;10,5;86,8;62;6,1;1,6;
2007-09-02;0;986,3;14,6;26,6;18,9;12,9;77,9;50;6,3;1,6;
2007-09-03;,2;984,2;16,5;31,7;22,2;14,4;74,3;31;6,2;,9;
2007-09-04;0;983,8;14,1;34,7;24,3;17;57,3;21;9,9;1,5;
2007-09-05;0;985,7;15;34,3;24,3;17,6;58,9;28;7,4;1,2;
2007-09-06;0;987,5;16,8;29,1;22,6;16,6;70,9;48;8,4;2,1;
2007-09-07;0;986,1;15,9;33,2;24;16,4;64,7;23;5,9;1,2;
2007-09-08;0;983,8;14,1;33,7;24,5;16;55;29;6,6;1,4;
2007-09-09;0;982,4;14,1;34,3;25,1;18,3;53,8;24;7,7;1,3;
2007-09-10;0;981,7;14;31,1;23,6;16,9;57;32;6,3;1,5;
2007-09-11;0;982,6;13,9;30,9;23;16,1;58,7;33;7,8;1,3;
2007-09-12;,2;984,5;15,7;28,9;22,8;18,5;65,8;37;6,4;1,1;
2007-09-13;,2;981,8;15,5;30,9;23,6;17,5;63,1;33;7,9;1,3;
2007-09-14;0;980,7;13,9;29,3;22,4;17,4;60,8;34;15,5;3;
2007-09-15;12,6;984;17,9;24;20;17,4;88,2;72;12,3;1,4;
2007-09-16;,6;984,8;17,1;27,7;21;15,9;80,6;47;9,3;2,1;
2007-09-17;0;983,6;16,5;26,9;21,3;17,5;75;58;11,5;3,7;
2007-09-18;7,4;980,4;16,2;22,5;null;17,4;83,5;65;9,7;2,2;
2007-09-19;null;null;null;null;null;null;64,1;38;5;null;
2007-09-20;9,2;979,8;14,8;20,1;16,6;13,2;89,4;76;14,6;1,6;
