Nome: SERAFINA CORREA
Codigo Estacao: A894
Latitude: -28.70472222
Longitude: -51.87083332
Altitude: 485.29
Situacao: Operante
Data Inicial: 2016-03-31
Data Final: 2025-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2016-06-01;0;957,6;8,1;16,8;9,8;5,9;90,6;60;5;,8;
2016-06-02;0;957,1;6,8;17,9;10,8;7;80;31;4,8;,9;
2016-06-03;0;957,2;5,2;14,3;7,7;3;85,8;57;9;1,3;
2016-06-04;0;957,8;5,9;12,7;7,1;3,9;92;74;3,6;,8;
2016-06-05;0;958,1;6;12,2;8,4;4;85,6;63;4,7;1;
2016-06-06;0;958,8;4,5;11,6;6,6;2,5;87,8;62;6,1;,8;
2016-06-07;0;961,8;3,3;13,2;5,5;1,3;87,4;51;8,7;1,3;
2016-06-08;0;963,8;1,6;13,4;6,4;1,9;75,6;33;9,2;1,6;
2016-06-09;0;966;-1,7;14,1;3,6;-4;74,3;29;5,2;,7;
2016-06-10;0;965,6;,4;13,8;4,2;-2,9;79,5;44;10,1;1,7;
2016-06-11;0;968,4;-1,7;10,9;1,9;-4,9;80,3;37;9,7;1,2;
2016-06-12;0;970,4;-2,2;14,1;2,8;-5,1;75,7;31;5,7;,8;
2016-06-13;0;970,3;-,8;18,4;4,4;-4,5;76;28;5,2;,8;
2016-06-14;0;968,3;4;20,5;10;,3;71,3;31;7,9;1,2;
2016-06-15;0;966,5;7;22,3;11,7;4,5;77;37;6,1;,7;
2016-06-16;0;964,1;11,5;20,3;14,3;9,7;84,7;52;6,1;,8;
2016-06-17;10,4;963,2;11;14;12;11,3;93,5;84;4,9;1;
2016-06-18;0;965,9;5,7;13,4;8;4,9;86,5;61;5,2;1;
2016-06-19;,2;966,9;4;13,9;6,3;2,8;87,4;43;5,9;1,1;
2016-06-20;0;967,8;3;13,5;5,1;1,1;88;57;5,6;1;
2016-06-21;0;968,1;3,8;15,6;8;-1,1;77,7;45;9;1,5;
2016-06-22;,4;965,1;9,8;16;12,4;2,8;84,9;66;5;,8;
2016-06-23;0;964,4;10,6;18,1;13,1;10,6;86;57;3,8;,9;
2016-06-24;0;964,6;9;20,8;12;6,8;84,5;43;4,2;,8;
2016-06-25;0;965,4;8,8;22,5;12,7;6,6;80,8;44;6,4;1;
2016-06-26;0;966,3;10,7;22,8;14,8;10,2;77,5;52;5,5;,7;
2016-06-27;0;967,5;9,3;22,2;13,1;6,2;81;43;4,9;,7;
2016-06-28;0;966,4;10,7;23,3;13,5;7;84,8;50;5,4;,7;
2016-06-29;0;965,5;11,1;23,6;14,4;7,7;83,5;45;4;,6;
2016-06-30;0;965,7;11,8;22,4;14,5;8,6;85,7;52;4,6;,7;
2016-07-01;0;965,3;11,3;25,7;16;7,9;77,7;37;8;1;
2016-07-02;0;964,9;10,4;25,5;14,6;7,2;79,4;38;5,7;,7;
2016-07-03;0;963,5;11,1;27,3;16,1;8,1;76,9;37;6,4;,9;
2016-07-04;0;962,3;11,8;27,1;17,1;9,4;74,9;38;9;1,2;
2016-07-05;0;959,1;12,2;25;17,7;11,9;73,9;44;10,2;1,5;
2016-07-06;24,8;956,9;9,9;21,5;14,1;11,7;76,5;56;13,8;3,6;
2016-07-07;0;963;6,2;16,6;10,8;7,8;74,8;50;9,1;2,4;
2016-07-08;0;965,6;5,6;18,7;9;1,5;82,5;41;4,3;,6;
2016-07-09;,2;960,8;9,1;12,8;10,3;5,1;92,5;81;5,9;1,1;
2016-07-10;6,6;956,4;13,5;24,5;16,3;9,7;85,3;55;5,7;,7;
2016-07-11;12;953,4;14,3;17,2;15,2;12,4;94,4;85;8,2;1,1;
2016-07-12;35,4;955,6;13,9;19,9;16,6;13,7;84,9;59;6,6;1,5;
2016-07-13;0;958,1;12,5;23,9;14,8;10,3;86,8;57;4,8;1;
2016-07-14;38,8;954,9;15;17,9;15,8;12,1;94,9;86;10,2;1,1;
2016-07-15;38,6;954,1;13;21,2;16,1;13;83,3;53;7,3;1,3;
2016-07-16;0;958,9;6,4;14,6;11,1;10,1;74,7;39;12,6;2,5;
2016-07-17;0;964,4;-,1;10,7;5,8;1,1;67,6;40;9,2;2,3;
2016-07-18;0;966,4;1,3;10,8;3;-1,9;89,5;64;5,5;,9;
2016-07-19;0;965,7;3,2;12,8;5,6;,9;86,1;59;5,9;1,2;
2016-07-20;0;965,5;1,4;15;5,3;-,8;79,8;39;5,2;,9;
2016-07-21;0;965;3,4;9,7;4,2;1,1;95,1;76;5,1;1;
2016-07-22;0;964,5;6,4;18,7;9,6;2;81,8;51;5,8;1,2;
2016-07-23;0;961,5;6,1;21,1;10;,8;80,5;40;6,1;1,1;
2016-07-24;0;961,7;9,8;24,4;13,7;6,2;80,5;43;4,2;,6;
2016-07-25;0;960,2;11,6;27,1;15,9;8,9;79,6;37;5,9;,8;
2016-07-26;1,4;955,7;12,9;21,4;17,2;10;77;57;14,6;2,8;
2016-07-27;12,8;963,6;5,2;14,4;9,4;7,3;75,8;57;12,6;2,7;
2016-07-28;0;966,3;4,7;13,7;6,5;1,9;89,1;62;5,8;1,1;
2016-07-29;0;965;6,6;20,8;9,4;1,6;85,2;53;4,8;,7;
2016-07-30;0;963,4;11,2;25,7;15,3;4,4;79;45;6,8;,9;
2016-07-31;0;961,8;10,8;26,8;16,6;9,7;73,4;32;8,6;1,2;
2016-08-01;0;960,4;13,1;22,5;17,3;13,3;77;58;8,2;1,3;
2016-08-02;,6;966,3;8,8;17,2;12,8;9,9;77,8;53;6,6;1,6;
2016-08-03;1;964,4;10,9;23;14,2;9,6;82,3;54;10,8;,9;
2016-08-04;,2;961,9;13,6;25,7;18;10,8;77;47;6,5;1,5;
2016-08-05;0;959,6;13,1;27;18,1;10,2;76;39;6,9;1,1;
2016-08-06;0;957,3;13,9;21,7;16,6;12,5;84,7;62;6,1;1,1;
2016-08-07;13,6;961,6;9,5;16,7;12,7;10,3;82,5;51;7,2;1,4;
2016-08-08;0;961,4;8;16,5;11,5;8,5;79,4;64;4,6;1;
2016-08-09;0;963,4;8;18,5;11;5,8;83,9;47;5,2;,7;
2016-08-10;0;966,5;6,9;16,3;9,3;6,1;87,1;51;6,5;1;
2016-08-11;0;966,1;5,6;19,7;9,5;2,4;81,2;39;6,2;1;
2016-08-12;0;963,8;6,6;21,7;10,9;2,4;79,8;34;5,5;,8;
2016-08-13;0;959;7,2;23,3;12,4;3;75,8;33;6,5;1,1;
2016-08-14;,2;957,1;8,3;25,8;13,7;5;75,4;25;4,8;,8;
2016-08-15;4,8;953,2;13,2;20,5;16,5;11,7;81,8;64;9,6;1,7;
2016-08-16;,2;954,2;13,4;24,7;16,1;9,8;85,5;55;7,6;1,2;
2016-08-17;3,4;954,7;14,1;20,9;17;14,8;83,8;55;14,5;1,7;
2016-08-18;8,8;962,3;7,4;18,9;11,9;6,8;77,7;36;5,9;1,3;
2016-08-19;0;958,5;9,7;14,8;12,4;7,8;84;61;8,4;1,2;
2016-08-20;22;954,5;12,2;14,2;12,9;11,7;95,2;92;7,2;1,3;
2016-08-21;42,2;964,6;6,6;13,5;9,4;7,6;83,9;53;9;1,9;
2016-08-22;,8;968,1;2,5;16,1;6,7;1,3;79,6;32;7,2;1,1;
2016-08-23;0;966,3;2,6;20,9;8,3;-,9;74,6;26;5,4;,6;
2016-08-24;0;963,5;4,3;25,6;11,8;1,1;70,1;20;7,6;1,1;
2016-08-25;0;961,9;9,4;25,7;14,8;5,7;74,9;33;6,6;1;
2016-08-26;0;959,2;12,7;31,2;17,8;8;77,1;35;5,9;,7;
2016-08-27;0;957,9;14,2;30,8;20,2;12,2;74,4;31;8,8;1,2;
2016-08-28;0;956,3;12,4;26,7;17,7;10,4;75,5;35;8,9;1;
2016-08-29;12;958,9;16,3;18,7;17,3;14,6;93,4;82;3,8;,8;
2016-08-30;12,2;956,3;15,6;21,8;17,6;16,8;88,7;68;9,4;1,6;
2016-08-31;7,4;957;12,3;20,2;15;12,6;83,9;64;8,4;2,3;
2016-09-01;,2;963,4;12,1;20,4;14,6;11,4;86,6;56;5,6;,9;
2016-09-02;0;964,8;12,3;23,7;15,1;11,5;84,3;48;7,2;1,3;
2016-09-03;0;966,1;11,9;13,9;12,7;12,2;94,9;90;5,6;1,2;
2016-09-04;10;964,5;12,3;14,9;13,2;12;94,6;89;4,3;1,1;
2016-09-05;,8;962;14;22,1;16;12,4;88,9;64;4,7;1,1;
2016-09-06;31;960,4;7,7;16,7;11,4;9,7;78,8;56;12,7;3,6;
2016-09-07;0;961,1;5,5;13,3;10,6;8,4;70,5;60;13,1;4;
2016-09-08;0;963,1;8,6;16,8;12,5;9;78,1;57;6,4;1,5;
2016-09-09;0;964,3;8;24,2;12,3;4,2;79,5;38;4,7;,8;
2016-09-10;,2;964,9;9,4;27,5;15,1;5,6;74,3;28;4,8;,7;
2016-09-11;0;961,6;9,5;29,1;16,3;6,4;71,7;24;5,5;,8;
2016-09-12;0;952,8;14;30,6;20,2;10,1;70,5;39;9,6;1,7;
2016-09-13;3,4;948,6;13;27,2;19,7;18,7;67,7;38;13,9;3,3;
2016-09-14;6,8;956,3;6,5;18,2;13,2;9,1;65;44;13,7;3,6;
2016-09-15;0;961,3;6,4;19,5;11;2,9;76,3;43;6,6;1,1;
2016-09-16;0;961,7;6,9;24,6;12,1;3,9;76;32;5;,7;
2016-09-17;0;957,7;10,8;28,5;17,3;7,4;71,2;31;6,9;1,2;
2016-09-18;1,4;957,9;14,6;24,2;18;13,5;81,7;59;7,5;1,2;
2016-09-19;0;961,9;9,1;21,9;16;13,9;66,7;35;9,3;1,7;
2016-09-20;0;965;5,7;20,1;10,4;2,5;75,5;44;6,8;1;
2016-09-21;0;964,6;7,5;24,6;13,5;4;72,5;35;7,1;1,1;
2016-09-22;0;962,4;8,6;25,3;15,7;7,9;67;32;7;1;
2016-09-23;0;962,6;9,8;25,6;15,7;6,2;72,5;38;8,3;1;
2016-09-24;0;963,6;7,9;21;14,3;10,5;68,2;35;7,2;1,6;
2016-09-25;0;963,1;6,1;20;12,3;6,5;69,8;33;6,9;1,3;
2016-09-26;,2;961,5;5,5;23,5;11,5;3,1;74;20;6,2;1;
2016-09-27;0;961,3;5,7;27,2;13,4;3,4;70,1;14;4,9;,8;
2016-09-28;0;959,6;8,5;30,1;17,1;4,7;65,2;24;9,1;1,4;
2016-09-29;0;961,2;7,5;21,4;13,7;5,5;66,9;47;9,3;1,5;
2016-09-30;0;960,5;7,8;23,2;13,6;7,1;70,6;41;7,8;1,5;
2016-10-01;0;963,4;9;25,1;16,1;8,9;66,5;33;7,9;1,5;
2016-10-02;0;963,2;9,6;26,4;17,1;9,1;66,1;29;7,2;1,3;
2016-10-03;0;960,1;10,5;26;18,5;11,5;62,7;33;5,4;1,3;
2016-10-04;0;958,5;12,4;26,1;17,2;10,6;76,3;35;8;1,3;
2016-10-05;0;956,2;12,3;22,4;16,2;11,1;79,3;51;7,5;1,3;
2016-10-06;21,6;952,6;12,5;19;15;12,3;85,4;59;6,7;1,4;
2016-10-07;,2;955,3;11,1;23,9;16,3;10,2;75,1;38;7,3;1,1;
2016-10-08;0;957,5;9,9;23,3;16,7;12,1;69;29;11,4;1,8;
2016-10-09;0;963,1;3,6;22,4;12,4;2,4;63,1;17;7,5;,9;
2016-10-10;0;963,2;6,5;27,1;15;4,3;64,7;22;7,7;1,2;
2016-10-11;0;958,9;12,7;26,6;18,9;13,2;69,3;42;7,2;1,6;
2016-10-12;0;957,2;13,9;20,2;17,3;14,4;81;64;8,1;1,7;
2016-10-13;31;952,3;15,2;26,6;19,9;14,8;76,8;46;11,1;2,3;
2016-10-14;0;958,1;16,2;28,4;20,6;15,1;79,2;45;7;1,1;
2016-10-15;0;957,2;16,6;27,8;21,2;15,6;76,9;50;8,5;1,8;
2016-10-16;9,2;952,5;18,5;33,2;22,8;19,1;78,9;43;13;2,3;
2016-10-17;19;954,7;17,3;22,2;19,1;18;89,7;76;14,3;1,5;
2016-10-18;80;956,1;16,9;20,8;18,1;16,3;92,8;84;8;1,2;
2016-10-19;58,4;953,4;17,2;19,7;18,2;17,1;94,3;88;8,5;1,2;
2016-10-20;37,6;954,7;16,3;26,9;20,9;17,8;77,2;38;7,5;1,9;
2016-10-21;0;960,3;11,3;21,3;15,2;11,7;78,8;48;6,9;1,2;
2016-10-22;0;961,2;11,8;25,5;15,6;7,9;79,6;53;6,7;1,1;
2016-10-23;,2;959,7;16,2;26,2;19,3;13,7;82,4;66;6,4;1,2;
2016-10-24;3,8;957,3;18,6;31,2;21,7;15,9;84,6;48;6,7;1;
2016-10-25;21,4;956,4;18;26,9;20,8;17,5;85,2;62;8,7;1,3;
2016-10-26;7,6;952,6;17,9;25,6;20,4;17,4;86;67;11,2;1,6;
2016-10-27;30,8;951,2;10,9;19,9;16,1;14,6;73;44;15,5;3,6;
2016-10-28;,4;960,4;4,5;18,2;12,3;9,1;60,4;33;8,5;2,2;
2016-10-29;0;965,3;7,3;25,2;13,7;4,2;71,2;28;6,6;1,1;
2016-10-30;0;961,7;9,5;28;17,9;8,9;63,5;28;7,6;1,6;
2016-10-31;0;955,7;12,8;31,5;21,7;13,8;61,3;27;8,6;2;
2016-11-01;0;951,4;17,7;28,5;24;19,1;68,8;51;10,8;1,8;
2016-11-02;20;955,9;13,6;28,1;17;15,8;81,4;45;24,5;2,2;
2016-11-03;,4;963,5;6,7;22,3;13,2;5,6;70,4;28;6,6;1,1;
2016-11-04;0;965,4;7,4;26,1;15,6;6,4;67;21;5;1;
2016-11-05;0;964,4;11,1;30,8;18,5;8,2;68,9;24;6,5;,9;
2016-11-06;0;960,2;11,4;30,4;20,8;13,2;60,4;22;8,6;1,5;
2016-11-07;0;957,7;13,5;32,4;23,2;14;60,6;25;6,2;1,2;
2016-11-08;0;955,8;16,1;31,7;22,8;15,6;69,6;30;8,8;1,2;
2016-11-09;9,8;952,7;17,8;26,7;20,7;17,6;84,1;55;12,2;1,8;
2016-11-10;6,2;954,2;16,6;29,1;21,7;15,9;75,1;44;7,2;1,4;
2016-11-11;0;955,5;15,1;23,9;19,1;16,4;78,8;50;8,3;1,2;
2016-11-12;0;959,5;6,6;25,6;15,8;5,4;59,3;27;6,6;1,3;
2016-11-13;0;956,3;11,6;30,1;19,4;10,5;65,5;28;6,9;1,2;
2016-11-14;0;953,8;13,5;30,8;21,5;14,3;65,2;24;7,5;1;
2016-11-15;0;950,3;15,1;31,4;23,1;16,5;64,6;27;7,3;1,6;
2016-11-16;4;951;15,9;26,4;21,1;17,4;74,4;44;10,1;1,6;
2016-11-17;2;955,5;15,4;25,6;17,9;16,9;86,1;56;14,7;1,4;
2016-11-18;13,8;961,8;8,1;17,6;11,6;5,9;80;57;10,2;1,4;
2016-11-19;0;960,3;8;23,6;14,3;5,9;71,7;32;7;1,1;
2016-11-20;0;956,3;10,4;28,7;18,2;7,9;67,3;25;6,1;1,1;
2016-11-21;0;956;13,8;28,3;20,9;13,9;67,5;33;7,7;1,3;
2016-11-22;0;957,9;12,4;23,8;17,6;13,2;73,1;45;7;1,6;
2016-11-23;0;956,5;8,9;26,1;18;10,6;61,5;24;7,8;1,4;
2016-11-24;0;957,9;9,1;30,2;18,7;7,4;61,2;22;7;1,1;
2016-11-25;2;957,8;15,8;30,1;21,5;14,5;72;42;8;1,4;
2016-11-26;,2;956,3;17,9;33;23,9;16,4;73,3;37;7;1;
2016-11-27;0;954,7;19,6;29,8;23,7;20,4;78,8;56;13,6;1,2;
2016-11-28;10,4;956;19,5;23,1;21,3;20,3;89,4;79;6,2;1,3;
2016-11-29;0;960,4;13,6;25,6;19,8;15,6;69,9;44;9,3;1,8;
2016-11-30;0;962,7;10,7;26,8;17,9;9,1;67,8;28;7,5;1,5;
2016-12-01;0;960,9;12,1;30,7;20,8;11,5;62,2;28;7,1;1,3;
2016-12-02;0;958,7;14,9;30,8;23;15,1;62,7;36;7,8;1,6;
2016-12-03;5,8;952,6;17,9;23,1;19,4;18,6;90,9;71;8,1;1,1;
2016-12-04;69,4;952,1;15,8;23,7;18,7;16,2;83,8;58;6,6;1,2;
2016-12-05;,6;953,7;11,8;27,3;18;9,1;71,8;33;7,4;,9;
2016-12-06;,2;954,1;12,6;30,6;20,8;11,4;66,8;24;7,4;1;
2016-12-07;0;953,7;15,9;31,8;22,2;14,7;71,5;34;12,8;,8;
2016-12-08;0;953,7;17,1;28,5;21,5;17,2;77,5;49;8,5;1,1;
2016-12-09;0;954,3;16,2;23,8;19,4;15,9;82,3;67;7,5;1,5;
2016-12-10;0;951;17,7;31;23,2;17,5;73,4;42;8,3;1,3;
2016-12-11;,4;950,5;18;29,7;23,6;19,6;73,6;41;6,9;1,1;
2016-12-12;,2;950,3;13,8;32,8;22,5;13,2;64,5;23;7,3;1,1;
2016-12-13;0;951,3;16,7;31,7;22,7;16,3;72,6;34;14,4;1,3;
2016-12-14;5,2;959,1;12;24,5;18,7;14,5;69,5;32;8,7;1,4;
2016-12-15;,2;964,3;7,6;25,9;16,8;7,7;59,9;26;7,7;1,4;
2016-12-16;0;963,7;10,7;28,4;20,2;10,8;57,1;32;11,3;2,5;
2016-12-17;0;960,9;15,2;29,3;22,7;18;63,6;44;10,4;2,7;
2016-12-18;0;957,7;17,4;28;22,7;17,8;73,2;54;10,4;1,9;
2016-12-19;1,6;954,7;17,7;26,2;21,7;18,1;78,8;57;10,3;1,8;
2016-12-20;,2;955,4;18;29,5;22,6;18,5;76,6;49;5;,8;
2016-12-21;,2;955;17,2;33,2;23,7;16,7;71,7;30;9,7;1,3;
2016-12-22;,4;957;18,4;32,4;25;18,2;70,3;37;8,1;1,7;
2016-12-23;,2;956,1;19,2;32;24,3;18,5;75,2;43;13,1;2,3;
2016-12-24;10,8;956;20,2;32,3;23,8;21,1;81,9;48;15,3;1,6;
2016-12-25;19,2;953,8;19,5;33,6;25;17,9;75,2;41;6,2;1,2;
2016-12-26;1,8;951,4;19,9;34,1;27;20,1;69,4;35;13,4;2,1;
2016-12-27;,2;954;21,2;32,5;24,6;20,5;82,8;44;12,2;1,3;
2016-12-28;10,2;957;21,3;30,8;23,4;21;89;58;11,6;,8;
2016-12-29;10,4;956,7;20,8;28,6;22,8;20,5;89,2;65;11,2;1,1;
2016-12-30;24,8;954,8;20,2;32,2;23,4;19,7;84,2;49;12,4;1,2;
2016-12-31;13,2;954,6;19,7;25,2;21,5;19,8;89,3;72;7,7;1,3;
2017-01-01;18,4;954,3;19,9;31,6;24;17,8;79,9;49;10,7;1,5;
2017-01-02;,2;955,8;20,8;32;23,7;20,5;85;46;6,7;1,1;
2017-01-03;,6;954,6;20,4;32,2;25,5;18,9;75,8;49;8,6;1,6;
2017-01-04;9,8;953,3;20,4;32,9;24,2;19,5;81;48;13,3;2,1;
2017-01-05;20;954,9;20,3;28,9;23,4;19,2;83,6;60;9,6;1,8;
2017-01-06;15,2;958,3;20,1;24,6;22;19,7;89,5;78;5,8;1;
2017-01-07;,6;957,4;19,6;29,2;23,2;18,3;81;57;5,8;1,2;
2017-01-08;,2;954,8;21;31;24,7;20,4;81,1;51;7,3;1,1;
2017-01-09;2,2;952,1;20,6;28,8;23,1;20,1;86,2;63;20,2;1,4;
2017-01-10;20,6;953;19,2;27,9;22,4;19;83;57;9,6;1,6;
2017-01-11;,2;956,4;19,2;27,5;22,3;19,3;83,3;63;8,3;1,1;
2017-01-12;0;958,3;17,6;30,9;23,1;16;74,6;38;5,4;1;
2017-01-13;0;955,9;17,7;32,7;23,3;14,9;74,5;38;6,9;1,3;
2017-01-14;0;953,8;18,6;31,3;23,8;17,4;75,8;31;6,9;1;
2017-01-15;0;953,3;18,4;33,6;25;18,6;71,5;35;6,6;1,2;
2017-01-16;0;952,2;19,3;31,3;24,4;21,5;74,2;52;12,2;1,6;
2017-01-17;7,6;949,4;19,1;28,8;23,1;18,7;80,1;48;11,4;2,2;
2017-01-18;1,4;953,2;19,3;29,9;24,1;19,4;77;45;7,4;1,3;
2017-01-19;0;959,4;16,6;30,4;22,7;15,7;71,9;34;8,6;1,3;
2017-01-20;0;961,4;15,7;30,9;22,1;14,1;69,9;37;6,5;1,2;
2017-01-21;0;960,3;16,3;30,8;22,1;14,7;72,8;35;7,3;1,1;
2017-01-22;0;957,4;17,6;31,1;22,9;15,5;74,8;44;7,3;1,1;
2017-01-23;,2;956,8;16,6;31,1;21,9;14,4;75;40;6,6;1;
2017-01-24;8,4;954,9;17,5;32,4;23,6;16,5;72,9;33;7,5;1,4;
2017-01-25;1,4;954,4;17,9;29,6;22,1;19,7;78,9;46;12,4;1,8;
2017-01-26;1,8;957,2;15,7;23,8;17,7;14,4;89;62;6,4;1;
2017-01-27;10,8;961,4;14;25,8;18,7;14,3;76,8;40;6,2;1,1;
2017-01-28;,2;962,1;15;30,8;20,2;12;76;39;5,7;1;
2017-01-29;0;962,2;17,7;30,8;21,7;15,9;80,6;46;16,9;1,4;
2017-01-30;14,8;961,3;18,9;28,5;22,2;17,4;83;53;9,2;1,2;
2017-01-31;,4;959,1;18,9;29,1;23,1;18,3;78,6;51;8,6;1,4;
2017-02-01;2;955,1;18,7;28,4;22,5;19,7;79,7;56;7,1;1,4;
2017-02-02;10,4;951,9;19,6;28,6;23;18,4;82,1;57;8,5;1,4;
