Nome: RIO GRANDE
Codigo Estacao: A802
Latitude: -32.07888888
Longitude: -52.16777777
Altitude: 4.92
Situacao: Operante
Data Inicial: 2001-11-15
Data Final: 2025-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2002-01-21;20;1011,5;20,7;27,4;23,5;21,7;84,6;67;7,5;2,3;
2002-01-22;13,2;1012,4;21;27,9;24,2;21,5;83,1;65;6,5;1,3;
2002-01-23;0;1011,4;21,2;30,1;25,1;22;79,8;55;6,2;2,3;
2002-01-24;0;1009,7;19,6;29,5;25,3;22,8;71,7;41;11,8;3,6;
2002-01-25;0;1007,1;19,3;25,5;23,1;23,3;79,2;67;11,3;4,4;
2002-01-26;23,2;1007,5;19,5;25,6;23,2;20,8;80;70;10,8;3,5;
2002-01-27;,2;1005;20,5;24,8;22,6;22,2;87,6;82;10;4,2;
2002-01-28;61,8;1002,9;18,3;30,9;24,7;19,6;70,7;39;11,7;3,2;
2002-01-29;,2;1006,6;19;33,9;26,7;21,8;64,8;30;15,2;2,4;
2002-01-30;0;1009,9;19,8;27,3;24,3;20,4;76,5;61;12,3;2,9;
2002-01-31;null;1001,5;21,2;27;24,5;20,8;82,3;67;17,2;4,4;
2002-02-01;,6;1005,2;15,5;25,7;23,1;20,7;64;40;18,1;5,8;
2002-02-02;0;1013,2;14,8;23,7;20,8;18,1;69,1;51;14,7;6,7;
2002-02-03;,4;1016,8;13,6;24,4;21,1;16,4;63,1;46;9,6;2,3;
2002-02-04;0;1013,5;15,4;26,3;22,4;19,6;64,9;48;10,6;4,1;
2002-02-05;0;1013,1;17,6;26,7;23,1;19,5;71,6;56;8,8;2,1;
2002-02-06;0;1014,7;17,1;26,2;23,1;20,3;69,7;52;9,2;2,3;
2002-02-07;4,4;1013;18,5;22,6;21,3;20,1;84,3;63;12,1;3,6;
2002-02-08;74,6;1008,3;19,4;26;22,3;19,2;84,1;59;11,3;2,6;
2002-02-09;11,4;1005,9;18,2;27,3;22;18,8;79,4;56;10,8;2;
2002-02-10;4,4;1005,4;18,2;25,7;21,8;19,4;79,8;65;7,3;1,9;
2002-02-11;1,8;1010,7;19,7;27;22,8;19,7;83,4;65;9,7;1,6;
2002-02-12;15;1015,4;20;24,6;23;20,6;83;69;6,2;1,5;
2002-02-13;3,4;1011,9;20,2;27,6;23,7;20,9;81;63;7,7;1,7;
2002-02-14;0;1010;19;26,9;23,4;19,8;77,2;59;6,1;1,5;
2002-02-15;0;1012,8;18,5;28;23,6;18,8;74,7;43;9,2;2,5;
2002-02-16;,4;1019,4;14,9;24,7;22,4;20,4;62,7;48;10,2;3,6;
2002-02-17;0;1020,4;14,1;25;22,6;20,5;58,9;50;7,6;2,2;
2002-02-18;,8;1017,8;16,7;24,6;22,2;20,6;71,3;64;11,5;4,4;
2002-02-19;15;1015,9;17,9;24,9;22,7;19,2;74,1;64;12,3;5,5;
2002-02-20;1,2;1012,2;19,3;24,1;23,1;21,9;79,5;72;11,4;4,6;
2002-02-21;1;1007,1;20,7;25,8;23,2;21,6;85,8;75;9,6;2,4;
2002-02-22;2,2;1002,4;18,9;26,1;22,6;19,7;80,4;57;9,6;2,5;
2002-02-23;0;1005,9;16,8;26,2;21,3;18,4;76,3;57;16,7;5,5;
2002-02-24;0;1017,4;10,6;22;18;13,8;62,9;44;10,8;3,8;
2002-02-25;0;1015,6;12,9;24,9;19,6;13,4;66,4;48;9,1;2,7;
2002-02-26;0;1010,7;19,4;30,1;24,5;20,6;74,8;40;7,9;3,1;
2002-02-27;0;1009,2;21,5;32,9;26,6;22,7;74,8;52;8,5;3;
2002-02-28;0;1006,7;20,9;34,1;28,7;24,5;63,7;45;10,5;3,7;
2002-03-01;40,4;1012,4;17,5;30,5;22,1;19,8;76,5;52;15,7;4,4;
2002-03-02;,4;1017,9;13,3;24,7;22;18,9;58;46;9,4;2,8;
2002-03-03;0;1015,5;17,6;25,5;23,4;21,7;70;58;11,7;5,1;
2002-03-04;0;1012;21,9;29,7;25,2;23,2;82;66;17,5;4;
2002-03-05;24;1013,1;20;24,4;22,9;22,1;83,9;75;8,8;3,1;
2002-03-06;0;1012,1;18,9;25,7;22,9;20,9;78,1;70;7;2,3;
2002-03-07;0;1008,8;21,9;28,7;25;22,6;83,3;70;8,1;2,9;
2002-03-08;1,4;1009,8;22,1;25,5;24,4;24,1;87,2;80;8,6;2,1;
2002-03-09;8;1010,8;22,7;35,7;28,6;22,7;72,8;44;8,3;3;
2002-03-10;0;1011,6;23,6;35,3;29,2;24,8;72,8;43;8,3;1,9;
2002-03-11;4,8;1012,4;22;29,6;25,2;22;82,9;68;20,4;2;
2002-03-12;10,8;1016,1;21;24,7;23,7;21,9;84,8;76;6,5;2,2;
2002-03-13;4,2;1011,2;21,9;27,8;24,5;22,9;85,8;73;9,2;3;
2002-03-14;14,8;1006,5;21,6;30,9;25,5;21,7;80,1;62;7,3;2,3;
2002-03-15;0;1007,8;23;32,3;26,8;23,8;80,2;62;9,6;2,5;
2002-03-16;5,8;1006;23,9;34;28,5;25,6;76,5;57;12,2;4;
2002-03-17;11;1008,6;20,8;29,4;23,3;20,8;85,5;70;19,5;4,1;
2002-03-18;14,8;1011,5;20,9;25,8;23,4;21,2;85,9;77;5;1,6;
2002-03-19;3,4;1007,7;21,1;24,2;23,4;22,7;87;80;12,2;4,5;
2002-03-20;12,2;1008,7;19,7;25,4;22,6;21;84,5;68;11;4,1;
2002-03-21;8,2;1017,2;17;24,4;21,5;17,9;76,1;60;11,8;4;
2002-03-22;,2;1015,7;18;26,2;23,3;20,7;72,3;63;12,8;5,4;
2002-03-23;0;1011,1;21,1;28,8;24,6;21,7;81,2;63;8,7;2;
2002-03-24;0;1007,3;21,7;30,6;25,2;23,4;81,8;57;10,9;2;
2002-03-25;28,2;1008,9;19,9;25,7;23,2;20,3;82,4;66;9,5;2,1;
2002-03-26;,4;1011,4;19,4;26,2;23,9;22,7;75,8;62;8;3,1;
2002-03-27;19,2;1016,2;18,3;24,1;22;19,7;79,7;67;14,3;4,1;
2002-03-28;4,2;1016,3;18,9;23,6;22,1;19,5;82,2;72;10,8;4,6;
2002-03-29;2,8;1007,1;22,4;31,4;26,1;22,3;81;60;11,8;3,6;
2002-03-30;0;1003,1;21,7;27,3;null;24;84,6;71;11;4;
2002-03-31;null;1011,1;17,8;23,2;null;19,3;89,1;80;11,5;4,3;
2002-04-01;null;1012,1;9,5;19,8;null;12,5;66,6;45;13,6;4,2;
2002-04-02;0;1014,4;10,9;21,2;16,3;11,9;71,3;53;9,6;2,8;
2002-04-03;0;1019,2;13,6;22,3;17,7;13,7;78,4;54;5,7;1,1;
2002-04-04;null;null;null;null;null;null;null;75;3,5;null;
2002-04-05;null;null;null;null;null;null;null;null;null;null;
2002-04-06;null;null;null;null;null;null;null;null;null;null;
2002-04-07;null;null;null;null;null;null;null;null;null;null;
2002-04-08;null;null;null;null;null;null;null;null;null;null;
2002-04-09;null;null;null;null;null;null;null;null;null;null;
2002-04-10;null;null;null;null;null;null;null;79;6,4;null;
2002-04-11;null;1007;20,6;25,2;22,7;22,4;87,7;75;8,1;2,2;
2002-04-12;,6;1012,7;16,4;22;20,1;18,8;80,2;63;10,8;4;
2002-04-13;,2;1020,5;13,8;22,1;20,2;18,3;66,9;55;8,4;3,2;
2002-04-14;1,2;1020,6;15,4;23,1;20,6;18,2;72,6;57;8;2,7;
2002-04-15;0;1018;15,9;23,7;21,1;19,3;72,3;61;7,7;1,8;
2002-04-16;1,6;1013,7;18,3;22,2;21;20,1;84,9;72;10,5;3,6;
2002-04-17;null;1008,1;18;24,4;null;19,8;79,3;65;16,2;4,6;
2002-04-18;0;1017,8;12,6;21,1;17,4;15;74,5;55;8,8;3,1;
2002-04-19;0;1014,7;15,2;23,5;19;14;78,7;65;11,1;2,7;
2002-04-20;24,4;1008,7;13,6;22,2;18,9;17,8;73,1;41;13,6;5,4;
2002-04-21;0;1019,8;7,7;19,2;13,8;9,7;67,9;42;10,4;2,6;
2002-04-22;,4;1018,3;12,5;19,1;16,5;12,6;78;61;9,2;2,4;
2002-04-23;34,4;1009;18,1;20,9;19,6;15,9;91,2;86;10;3,1;
2002-04-24;69;1008,4;17,9;19,4;18,8;18;94,1;92;8,7;2,4;
2002-04-25;45,2;1010,3;17,2;21,4;19,2;17,9;88,8;74;11,3;2,7;
2002-04-26;0;1013,6;16,1;20,5;18,3;16,6;87;78;12,1;2,6;
2002-04-27;,2;1018,3;9,4;19,1;14,6;10,9;72,3;46;12,4;2,6;
2002-04-28;,2;1014,5;12,2;19,9;15,7;10,8;80,3;62;7,3;2;
2002-04-29;,8;1011,4;15,3;18,2;16,6;15,5;91,8;82;4,3;1,2;
2002-04-30;20,4;1012,8;14,9;18,4;16,9;14,9;88,3;81;9,7;3,3;
2002-05-01;,2;1017,6;13,3;20,9;16,6;13,8;83;43;6,5;1,6;
2002-05-02;0;1014,4;13,3;21,7;16,5;12,5;81,8;64;5,1;1;
2002-05-03;null;null;null;22,3;null;12,4;77,1;50;6,2;null;
2002-05-04;0;1012,6;12,4;22,7;17,5;12,7;73,9;42;5,5;1,8;
2002-05-05;,2;1018;13,9;21,1;16,5;13,2;84,9;66;6,9;1,6;
2002-05-06;,2;1021,6;13,4;21;16,1;11,6;84,9;62;5,3;2;
2002-05-07;0;1019,9;16;22,6;18,9;15,8;83,8;67;7;1,6;
2002-05-08;,2;1017,1;15,9;21,6;18,2;15,4;87,7;62;7,9;2,6;
2002-05-09;0;1019,9;13,8;20,6;16,6;13,5;84;61;6,1;1,9;
2002-05-10;,4;1018,2;15,5;22,3;18,2;14,2;84,6;73;8,1;2,2;
2002-05-11;0;1017,1;18,3;26,4;20,9;17,9;85,7;63;6,5;1,8;
2002-05-12;0;1014,6;18,5;27,4;22,3;18,8;79,5;62;19;3,2;
2002-05-13;0;1014,5;17,6;28;22,2;18,7;75,6;52;8,6;2,5;
2002-05-14;null;null;null;null;null;null;69,6;60;8,6;null;
2002-05-15;12,4;1006,7;17,1;25,1;20,6;17,9;81,2;62;21,5;4,1;
2002-05-16;21,2;1010,5;16,9;21,6;18,8;17,2;89,2;71;5,5;2,1;
2002-05-17;4,2;1012,2;17,5;20,7;19,2;17,7;90,4;82;7,8;2,2;
2002-05-18;,6;1005,1;17,8;22;20,4;18,9;85;75;8,9;2,6;
2002-05-19;1,8;1008;13,9;20;16,8;15,6;83,3;64;13,3;4,6;
2002-05-20;0;1013,2;12,9;19;15,8;13,7;83,1;76;13,8;4;
2002-05-21;18,4;1017,7;11,1;18,3;15,4;14;76,1;56;12,2;5;
2002-05-22;0;1023;10,9;19,8;14,5;10,6;79,9;54;5,7;2,1;
2002-05-23;0;1024,9;12,2;21,2;17,9;12,9;70;58;10,1;3,5;
2002-05-24;0;1023,4;13,1;20,9;17,9;15,8;74,3;53;7,7;3,3;
2002-05-25;0;1019,5;15;20,7;18;15,7;83;68;7,9;3;
2002-05-26;0;1015,2;14,7;21,3;18,4;16,5;79,3;61;8,9;3,4;
2002-05-27;0;1012;14;20,7;18,6;16,4;74,8;67;10,1;3,4;
2002-05-28;4,8;1011,8;16,2;20,2;17,8;16;90,6;79;9,6;2,3;
2002-05-29;44,6;1011,9;16,6;18,4;17,8;17,2;92,8;87;12,2;2,5;
2002-05-30;10;1016;14,5;19,7;17,1;14,9;85,5;63;9;3;
2002-05-31;5,8;1019,2;12,8;19;15,6;14;83,5;67;5,5;1,6;
2002-06-01;0;1017,7;14,2;20;16,9;13,8;83,8;73;9,5;2,6;
2002-06-02;15,6;1014,1;16,7;18,4;17,9;16,5;92,5;87;13,7;3,5;
2002-06-03;56;1011;16,6;21,3;18,6;17;87,7;75;13,1;4,4;
2002-06-04;1,6;1008,5;17,9;26,2;21,5;17,5;80,7;63;9,1;3,6;
2002-06-05;0;1003,2;17,3;26,7;23,2;20,2;70,1;55;13,2;4,7;
2002-06-06;16,6;1013,4;11,8;20,2;15,4;13,6;79,8;52;12,3;3,7;
2002-06-07;3,6;1015,2;10,2;15,8;14,2;11,3;77,1;64;9,6;2,5;
2002-06-08;8;1019,1;11,4;17,8;14,8;11,2;80,1;63;6,2;1,6;
2002-06-09;0;1010,8;15,1;22,9;18,3;13,9;81,8;70;8,5;null;
2002-06-10;0;1019;5,3;17,5;10,5;7,7;70,8;56;null;null;
2002-06-11;0;1020,6;4,2;12,2;8,5;6,1;75,1;50;null;null;
2002-06-12;0;1020,9;4,2;12,8;8,3;4,7;76,5;46;null;null;
2002-06-13;,2;1020,4;5,5;14,7;8,9;4,5;80,7;47;null;null;
2002-06-14;0;1024,5;5;13,9;8,8;5,2;77,5;58;null;null;
2002-06-15;0;1028,5;7,4;16,7;11,2;5,9;78,3;60;null;null;
2002-06-16;0;1023,5;12,7;17,8;15,4;11,1;84,2;74;null;null;
2002-06-17;3,2;1015,9;14,4;16,3;15,1;13,5;95,3;93;null;null;
2002-06-18;34,8;1014,5;10,4;16,7;14,1;12,2;79,3;53;null;null;
2002-06-19;null;null;null;null;null;null;null;74;null;null;
2002-06-20;null;null;null;null;null;null;82,8;57;null;null;
2002-06-21;null;1024;4,8;12,8;10,3;9,4;70,1;39;null;null;
2002-06-22;0;1031,5;3;11,6;7,3;4,9;74,9;47;null;null;
2002-06-23;0;1030,1;3,5;11,3;null;3,8;81,7;61;null;null;
2002-06-24;null;null;null;null;null;null;null;64;null;null;
2002-06-25;null;1029;6,3;13,9;8,6;5;86,1;69;null;null;
2002-06-26;,4;1026;8,5;15,4;9,5;5,7;93,2;78;null;null;
2002-06-27;,4;1018,1;10,1;16,4;12;7,3;88,8;70;null;null;
2002-06-28;0;1012,8;12,4;22,8;17,5;10,6;73;52;null;null;
2002-06-29;0;1010,3;14,3;25,9;18,3;14,3;78;57;null;null;
2002-06-30;,6;1017,7;12,7;17,8;14,4;14,2;89,2;85;null;null;
2002-07-01;0;1027,3;9,8;16,3;13,5;10,6;79,1;67;null;null;
2002-07-02;null;null;null;18,1;null;10,8;84,8;70;null;null;
2002-07-03;,8;1018,6;15,4;20,1;17,2;15,5;89,4;77;null;null;
2002-07-04;0;1020,2;14,1;17,4;15,1;14,2;94;86;null;null;
2002-07-05;,2;1017,9;15;22,2;16,4;14,1;91,9;71;null;null;
2002-07-06;null;null;null;null;null;null;null;88;null;null;
2002-07-07;null;null;null;null;null;null;null;90;null;null;
2002-07-08;null;null;null;null;null;null;null;null;null;null;
2002-07-09;null;null;null;null;null;null;null;null;null;null;
2002-07-10;null;null;null;null;null;null;null;49;null;null;
2002-07-11;null;1024,3;2,2;11,3;6,5;2,1;74,7;54;null;null;
2002-07-12;0;1020,5;4,3;14,4;null;4,4;75,5;42;null;null;
2002-07-13;null;1017,7;7,9;16,9;11,7;8,6;78,2;60;null;null;
2002-07-14;,2;1016,9;8,7;21,1;14;10;72,1;42;null;null;
2002-07-15;0;1017,6;9;20,3;14,2;9,3;72,2;45;null;null;
2002-07-16;0;1017,9;9,6;19,5;13,5;9,6;77,8;59;null;null;
2002-07-17;0;1026,2;8;16,7;12,4;7,1;76,2;47;null;null;
2002-07-18;0;1025,5;9,9;17,6;14,7;12,7;73,1;61;null;null;
2002-07-19;0;1018,2;11;18,6;14,5;12,6;79,5;63;null;null;
2002-07-20;0;1015,8;11,9;18;13,9;11,7;88,4;67;null;null;
2002-07-21;,4;1008,9;14;17,1;15,6;12,4;90,5;85;null;null;
2002-07-22;14;1001,8;14,8;19,2;16,7;15,6;88,8;80;null;null;
2002-07-23;10,2;1012,9;9,9;18;12,7;9;83,6;63;null;null;
2002-07-24;2,8;1013,1;13,7;17,9;15,4;11,1;89,3;74;null;null;
2002-07-25;29,8;1018,6;10,2;17,1;13,3;11,8;82,3;64;null;null;
2002-07-26;,2;1023;7,4;14,3;10,4;6,8;82,8;56;null;null;
2002-07-27;null;null;null;null;null;9;null;82;null;null;
2002-07-28;null;null;null;null;null;null;null;null;null;null;
2002-07-29;null;null;null;null;null;null;null;null;null;null;
2002-07-30;null;null;null;null;null;null;null;null;null;null;
2002-07-31;null;null;null;null;null;null;null;null;null;null;
2002-08-01;null;null;null;null;null;null;null;null;null;null;
2002-08-02;null;null;null;null;null;null;null;null;null;null;
2002-08-03;null;null;null;null;null;null;null;null;null;null;
2002-08-04;null;null;null;null;null;null;null;null;null;null;
2002-08-05;null;null;null;null;null;null;null;null;null;null;
2002-08-06;null;null;null;null;null;null;null;65;null;null;
2002-08-07;null;null;null;14,7;null;null;81,5;76;null;null;
2002-08-08;null;1015,2;14,4;17,2;15,7;13,8;91,8;82;null;null;
2002-08-09;70,2;1010,3;11,1;16,6;14,3;11,8;82;57;null;null;
2002-08-10;0;1017,4;7,1;20,2;13,6;9,3;66,8;33;null;null;
2002-08-11;0;1016;9,4;19,8;14,4;8,6;74;45;null;null;
2002-08-12;0;1016,8;10,6;17,6;13,1;10,4;85,5;67;null;null;
2002-08-13;0;1014,3;11;17;12,5;10,6;91;69;null;null;
2002-08-14;,2;1022,3;5,2;12,9;9,8;6,9;74,4;50;null;null;
2002-08-15;0;1025,9;5,7;14,2;10;5,3;75,2;53;null;null;
2002-08-16;,2;1021,9;14;17,5;15,4;11,1;91,4;80;null;null;
2002-08-17;5,4;1018,9;15;17,3;15,7;15;95,5;91;null;null;
2002-08-18;,2;1012,7;14,7;23,2;17,9;13,9;83,3;58;null;null;
2002-08-19;0;1011;15,4;20;17,9;15,7;85;74;null;null;
2002-08-20;37,8;1014,3;14,8;20,4;16,3;16,2;90,9;75;null;null;
2002-08-21;null;null;null;null;null;11,3;null;76;null;null;
2002-08-22;null;null;null;null;null;null;82,1;67;null;null;
2002-08-23;0;1015,5;14,3;16,4;15,5;14,3;92,3;85;null;null;
2002-08-24;2,4;1012,4;15,3;21,7;18,1;15;84,3;70;null;null;
2002-08-25;0;1013,3;16,9;26,9;21,9;17,5;73,7;60;null;null;
2002-08-26;0;1017,3;17;24;20,9;17,7;78,8;63;null;null;
2002-08-27;0;1016,4;16,2;22,9;19,7;17,3;80,7;66;null;null;
2002-08-28;0;1007,7;16;23,4;20,1;17,6;78,1;60;null;null;
2002-08-29;7,2;1002,1;15,7;21,9;18,2;16,5;85,8;68;null;null;
2002-08-30;14,8;1012,4;5,8;15,8;12,3;9,6;65,3;43;null;null;
2002-08-31;0;1017,3;2,8;12,7;9,6;7,2;62,7;48;null;null;
2002-09-01;0;1015,7;4,6;11,5;8,8;7,2;75,1;64;null;null;
2002-09-02;3;1015,8;4,4;13,6;9,1;5,9;73,7;49;null;null;
2002-09-03;0;1017,1;3,8;15,4;10,7;7,4;64,2;34;null;null;
2002-09-04;0;1019,2;6,7;16,2;10,5;4,6;78,2;58;null;null;
2002-09-05;0;1011,3;11,8;21,3;15,7;11,9;78,2;58;null;null;
2002-09-06;null;null;null;16;null;12;91,6;82;null;null;
2002-09-07;15,6;1019,2;7;14,3;11,3;9,4;75,6;51;null;null;
2002-09-08;0;1026,5;6;15;9,8;4,6;78,5;53;null;null;
2002-09-09;0;1025,4;9,7;18,7;14,3;10;74,5;54;null;null;
2002-09-10;0;1022,5;13,5;18,3;15,8;14;86,7;74;null;null;
2002-09-11;,8;1014,4;15,7;17,9;16,7;15,4;93,6;86;null;null;
2002-09-12;48;1008,4;13,3;18,6;16,4;16,3;82,3;59;null;null;
2002-09-13;0;1012,3;9,1;18,1;13,1;9,8;77,5;56;null;null;
2002-09-14;0;1015,1;8,6;17,6;12,7;9;76,9;55;null;null;
2002-09-15;0;1019,6;7,7;13,9;11,4;9,4;78,3;67;null;null;
2002-09-16;0;1017,6;12,6;18,6;15,3;11;84,5;69;null;null;
2002-09-17;17,2;1014,7;15,8;20;17,6;16;89;80;null;null;
2002-09-18;0;1014,3;15,6;18,2;16,6;14,6;93,7;87;null;null;
2002-09-19;8,6;1003,4;15,8;19,3;17,4;15,8;90,3;76;null;null;
2002-09-20;27,4;1014,5;6,2;16,5;12,9;9,6;66,6;31;null;null;
2002-09-21;0;null;null;16,5;null;9;80,1;41;null;null;
2002-09-22;null;1014,3;8,2;20,7;15,3;null;63,8;38;null;null;
2002-09-23;0;1017,5;8,2;16,7;12,2;8,4;77,3;53;null;null;
2002-09-24;0;1019,4;4,8;17,6;11,5;6;66,7;32;null;null;
2002-09-25;,2;1017,3;10,6;19,9;14,5;8,7;78,5;49;null;null;
2002-09-26;0;1017,9;13,5;19,4;16,1;13,1;85;68;null;null;
2002-09-27;0;1019,5;14,4;21;17,1;15,5;84,3;66;null;null;
2002-09-28;0;1015,1;15,8;23,4;19,5;16;79,6;60;null;null;
2002-09-29;3,8;1014,5;15,5;19,3;17,4;16,9;88,6;74;null;null;
