Nome: PALMEIRA DAS MISSOES
Codigo Estacao: A856
Latitude: -27.92027777
Longitude: -53.31805554
Altitude: 614.11
Situacao: Operante
Data Inicial: 2008-02-25
Data Final: 2025-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2008-04-09;0;943,9;9,5;30,2;23,7;16,7;42,8;22;9,2;2,9;
2008-04-10;8,8;940,5;15,2;28,2;20,6;15,4;73,6;30;11,4;2,3;
2008-04-11;0;938,5;17,6;30,5;23,2;16,9;72,8;46;11,5;1,9;
2008-04-12;57,2;937,2;17,4;23,3;19,3;17,4;89;65;13,5;4,3;
2008-04-13;13,2;936,2;16,7;19,5;17,7;17,1;93,9;82;12;3,5;
2008-04-14;39,8;944,5;6,2;16,5;11,4;7,1;73,3;34;10,7;3,6;
2008-04-15;0;947;3;19,2;11,5;4,6;59,8;26;7,8;1,7;
2008-04-16;5;946,7;12,7;21,9;15,8;10,3;82,6;53;8,8;3,1;
2008-04-17;,2;948,7;15,6;20;17,5;14,7;89,1;78;4,8;1,4;
2008-04-18;1,2;948,2;14,8;25,5;18,6;13,9;80,8;47;7,9;1,6;
2008-04-19;0;946,3;14,7;21,3;18,2;15,3;80,3;63;5,5;1,9;
2008-04-20;,4;945,4;14,1;23,8;18;14,5;79,3;51;9,9;2;
2008-04-21;,2;944,2;13,9;24,3;18;13,3;78,5;53;8,6;2,2;
2008-04-22;0;943,4;12,2;25,5;18,8;12,5;66,7;40;8,6;1,8;
2008-04-23;,2;942,5;13,1;26,1;19,6;15,3;67,9;41;5,7;1,2;
2008-04-24;0;941,7;12,1;25,5;20;15,7;63,3;33;7,5;1;
2008-04-25;0;941;11,9;26,1;19,7;15,3;62,2;37;6,9;1,2;
2008-04-26;5,8;940,6;14,5;19,3;16,8;14,7;86,6;74;11,4;2,3;
2008-04-27;7,6;939,5;15,1;25,5;19;12,5;79,5;57;11,9;3,6;
2008-04-28;7,2;937,1;17;26,3;19,1;17;88;69;19,6;5,2;
2008-04-29;43,2;940,9;12,4;17,1;15;16;86;45;10,1;3,1;
2008-04-30;null;948,2;1,5;15,8;null;3,9;60,6;37;8,9;2,3;
2008-05-01;0;947,3;6,2;12,4;null;5,2;83,2;55;7,2;2,3;
2008-05-02;23,4;943,5;11,5;13,9;11,9;8,5;97,1;94;7,9;2,2;
2008-05-03;30,2;945,2;11,8;18,4;13,2;11,2;91,7;66;12,1;4,5;
2008-05-04;1;946,4;11,7;18,2;13,5;11,3;89,6;67;9,3;1,9;
2008-05-05;10,8;945,4;10,3;19,1;13,4;11,5;83;48;9,6;1,6;
2008-05-06;,2;945,8;8,2;18,8;13,2;9,4;74,5;42;6,1;1,1;
2008-05-07;0;945,9;8,3;20,1;14,2;9,3;69,2;44;5,4;1,3;
2008-05-08;0;946;7,5;18,4;13,3;9,6;69,3;39;6,1;1,2;
2008-05-09;0;947,8;7,1;17,7;11,4;7,6;77,5;46;6,8;1,5;
2008-05-10;0;947,9;8,6;21,3;13,1;6,6;76;49;6,6;1,6;
2008-05-11;0;949,2;10,2;22,2;15,2;10,7;73,9;46;8,2;2,2;
2008-05-12;0;950,2;11;23,4;16,9;12,3;70,2;38;7,6;1,9;
2008-05-13;0;950,1;9,2;22,3;16,9;13,4;62,5;35;7,8;1,8;
2008-05-14;0;948,8;9,2;21;15,6;11,9;68,5;33;8;1,7;
2008-05-15;0;947,5;6,7;21,1;15,5;11,7;59;28;10,4;1,5;
2008-05-16;0;948,1;6,7;21,9;15,8;11,1;55,7;35;4,6;1;
2008-05-17;0;947,2;8,6;22,4;16,3;11,7;61,4;38;10,2;3,9;
2008-05-18;0;945,3;11,1;26,2;19,3;14,2;60,2;32;8,8;4,2;
2008-05-19;0;944,2;14,3;27,7;22,4;17,1;61;45;17,8;5;
2008-05-20;0;943,9;15,3;27,9;23,1;19;62;50;14;4,9;
2008-05-21;null;null;null;null;null;null;55,8;43;14,6;null;
2008-05-22;0;944,4;13,6;28,9;23,6;19,7;54,7;34;10,8;3,6;
2008-05-23;0;944,3;12,1;27;22,5;18,6;52,8;34;10,6;3,2;
2008-05-24;,2;943,5;13,5;23,4;18,1;15,3;75,3;54;10,3;2,9;
2008-05-25;0;943,4;7,3;16,9;11,5;7,3;77,8;45;7,6;1,5;
2008-05-26;null;943,2;7,1;21;null;7,4;67,5;35;5,9;1,8;
2008-05-27;0;941,7;10,9;25,8;20;11,2;57,3;41;12,6;4,9;
2008-05-28;,2;937,9;14,1;21,8;18,3;17,3;77,5;51;15,9;6,5;
2008-05-29;24,2;943,4;9,6;17,3;10,2;7,8;96;90;10,5;3,2;
2008-05-30;null;null;null;9,4;null;0;71,8;44;7;null;
2008-05-31;null;null;null;13,1;null;,7;69,2;41;8;null;
2008-06-01;null;953,1;5,4;17,5;null;3,9;72,6;47;5,4;1,6;
2008-06-02;0;950,7;9,6;19,3;13,2;7,4;80,1;55;6,9;2;
2008-06-03;41,8;946,6;11,3;14,9;12;10,5;95,5;77;13,2;2,9;
2008-06-04;5,2;946;10,7;16,6;12,8;10,6;88;69;7,7;2,6;
2008-06-05;0;945,3;14,3;23,4;17,1;12,3;84,5;65;12,6;4,6;
2008-06-06;0;946,2;15,9;19,6;17,2;15,4;92,1;83;11,3;3,5;
2008-06-07;15,6;946,3;15,5;23,1;17,3;13,5;89,7;70;8,4;2,5;
2008-06-08;0;944,1;15,3;25,2;20,3;15,6;74,3;48;13;3,7;
2008-06-09;,2;942;12,8;21,1;15,4;15,9;85,8;63;11,5;3,8;
2008-06-10;null;946,7;2,2;11;null;2,2;75,3;44;12,9;1,7;
2008-06-11;null;946,8;1,3;15,3;null;3,9;56,7;34;3,9;1;
2008-06-12;0;947,5;6,9;13,9;10,7;7,3;78,4;37;7,4;1,4;
2008-06-13;0;945,9;8,7;19,4;13,6;8;74,7;32;6,1;1,8;
2008-06-14;,6;940,3;12,9;18,1;14,6;12,7;89,7;65;12,8;3,9;
2008-06-15;,6;947,6;,9;11,8;7,9;3,4;65,4;30;10,9;2,6;
2008-06-16;null;null;null;null;null;1,4;59,8;40;7,3;null;
2008-06-17;null;null;null;16,2;null;3,1;53,8;26;6,8;null;
2008-06-18;0;944,9;3,5;20,3;12,9;6,6;53,8;32;7,2;2,5;
2008-06-19;0;941,3;9,2;23,2;17,4;9,5;58,8;48;11,8;4,8;
2008-06-20;6,4;941;11,6;20,1;13,8;15,1;87,5;62;11;3;
2008-06-21;,8;946,9;4,1;7,4;null;4,6;88,6;82;7,3;1,8;
2008-06-22;null;950,1;5,2;10,1;null;4,9;89,2;69;4,9;1;
2008-06-23;null;951,4;4;14,4;null;3,1;75,8;49;9,1;2;
2008-06-24;0;951,1;7,1;18,9;10,4;5;81,7;55;7,9;1,9;
2008-06-25;0;949,8;9,7;18,9;13,2;7,7;80,1;61;8;3;
2008-06-26;20;948,1;11,4;15,7;12,7;10,8;92,1;74;10,1;4,3;
2008-06-27;57,2;947,7;13,3;15,4;14;11,3;95,6;91;9,9;3,1;
2008-06-28;36,4;946,8;13,4;15,6;13,9;13,9;96,3;89;13,8;4,4;
2008-06-29;4,8;949,6;12,5;16,7;13,3;12,2;95,4;76;8,1;1,1;
2008-06-30;3,8;947,8;10,9;17;12;7,7;93,3;73;6;1,7;
2008-07-01;,2;948,1;9,2;22,6;15,3;9,6;70,9;30;8,2;2,1;
2008-07-02;0;949,2;10;22,8;17,9;12,5;60,2;47;12,2;3,2;
2008-07-03;,4;949,4;12;19,4;15,1;12,7;81,9;66;9,8;3,2;
2008-07-04;,4;947,8;12,7;22,8;16,4;11,3;79,8;52;5,8;2,4;
2008-07-05;0;947,1;12,7;23,5;18,4;13,7;70,5;53;8,2;3,3;
2008-07-06;0;947,4;11;23,4;18,1;13,2;64,7;42;9,6;4,3;
2008-07-07;0;946,3;10,9;25,3;19,8;14,3;57,2;41;12,3;4,9;
2008-07-08;1,8;947,1;13,9;21,8;16,5;14,5;85,9;50;11,8;2,4;
2008-07-09;1,2;949,4;13,8;23;17;12,2;83,2;60;6,3;1,4;
2008-07-10;0;952,1;14,5;24,6;18,3;14,2;79,8;54;5,1;1,6;
2008-07-11;0;953,8;11,9;22,5;17,2;12,8;73,1;40;9,8;3,2;
2008-07-12;0;949,9;9,9;22,7;16,7;11,1;65,6;45;13,1;4,9;
2008-07-13;0;948,2;10,7;24,1;18,5;12,8;61,6;45;10,5;4,4;
2008-07-14;0;950,4;11,8;25,2;20,3;15,2;59,6;38;6,4;2,1;
2008-07-15;0;952,1;9,9;22,7;19;15,1;56,7;37;8,7;2,9;
2008-07-16;0;948,9;8,8;22,5;17,4;12,6;57,9;42;11,9;4,5;
2008-07-17;0;944,2;8,6;24,3;18,8;13,7;52,7;37;14,9;5,4;
2008-07-18;0;944,3;10,3;25,8;19,9;15,4;54,3;37;12,2;4,5;
2008-07-19;0;945;11;26,1;20,6;15,3;55,7;35;12,8;3,6;
2008-07-20;,4;945,5;12;24,4;19,9;15,5;61,2;42;9,2;3;
2008-07-21;1;942,6;12,1;26,2;20,9;16,6;58,9;39;13,3;5;
2008-07-22;17,2;942,4;13;23,2;15,3;14,7;88,6;47;18,6;4,2;
2008-07-23;,2;945;9,4;17,6;12,4;8,7;82,7;64;7,2;1,3;
2008-07-24;0;946,2;9;15,3;11,7;9;84,1;61;9,4;1,4;
2008-07-25;null;950,4;4,5;14,8;null;3,3;78,5;45;6,2;1,5;
2008-07-26;0;948,5;4,9;21,6;12,2;4,7;63,8;29;8,5;2,5;
2008-07-27;,8;946;12,4;25,7;18,3;9,6;69,5;51;16,7;4,1;
2008-07-28;0;947,4;14,4;26,6;18,6;14,8;79;43;8,7;2,6;
2008-07-29;0;945,4;14;24,7;18;13,9;78,3;53;10,2;3,1;
2008-07-30;7;942,8;14,8;18,3;15,8;14;93,8;84;6,4;1,3;
2008-07-31;,8;943,6;14,7;19,1;15,8;14,7;93,3;75;7,6;1,8;
2008-08-01;,8;942,7;14,1;20,2;15,8;13,2;90,5;70;7,4;1,7;
2008-08-02;9,8;939,4;12,7;18,9;14,9;12,2;87,2;64;14,7;2,6;
2008-08-03;,6;944,3;7,1;13,2;9,8;8,2;84,3;59;8,3;1,9;
2008-08-04;0;943,4;4,4;17,6;10,5;4,9;69,8;32;8,8;2,9;
2008-08-05;0;944,9;7,9;19,8;15;7,8;63,6;46;10;2,8;
2008-08-06;0;943,5;11,7;21,9;15,2;9,4;80,3;66;9,3;2,9;
2008-08-07;,4;942,6;15,7;24,2;18,2;14;86,4;55;7,2;2;
2008-08-08;,2;948;8,2;17,5;12,3;7,7;77,8;56;9,9;2,5;
2008-08-09;0;948,4;9,3;17,7;12,2;8,5;82,5;72;8,5;2;
2008-08-10;0;947,7;11,6;21,6;15,7;11,1;78,6;46;8,1;2,7;
2008-08-11;0;943,1;11,7;23,5;17,2;12,7;71,2;54;11,9;5,3;
2008-08-12;7;941,9;12,9;20,4;15,4;14,8;85,7;67;15,6;5,3;
2008-08-13;33,6;946,2;10,7;16,8;12,1;9,8;91,5;75;7,4;2,2;
2008-08-14;0;945,8;13,2;21;15,4;10,7;87,7;63;8;2,8;
2008-08-15;0;943,7;14,6;22,3;17,7;14,3;82,5;66;9,3;4,3;
2008-08-16;0;938,7;14,9;26,7;20,5;15,6;71,8;48;16,6;6,1;
2008-08-17;0;938,7;14,9;25,5;20,6;18,8;70,8;53;14;4,8;
2008-08-18;21,2;943,9;15;18;15,6;12,9;96,6;92;10,2;2,9;
2008-08-19;31,6;945,9;16,8;26,7;20;13,2;83,6;55;7,8;2,2;
2008-08-20;0;945;15,4;28,1;22,2;17,1;69,3;33;13,1;3,3;
2008-08-21;,2;945,8;15,3;22,9;16;15,8;95,5;67;8;1,4;
2008-08-22;6,4;949,5;9,3;15,9;12,1;10,2;83,9;54;9,1;2,8;
2008-08-23;0;948,4;8,4;18;11,5;6,4;81,7;69;10,3;2,7;
2008-08-24;0;945,9;13,4;24,6;17,5;11,4;77,7;53;12,7;4,2;
2008-08-25;0;946,9;15,2;26,5;20;16,4;76,2;48;5,2;1,1;
2008-08-26;0;946,6;13,1;27,4;20;13,8;66,3;44;6,2;1,8;
2008-08-27;0;942,4;11;28;21,9;17;51,8;31;12,2;4,7;
2008-08-28;0;939,1;10,8;24,2;17,7;17,7;67,2;43;15,9;5;
2008-08-29;10,8;947,7;5,1;14,8;9,4;4;77,3;39;11,4;2,2;
2008-08-30;0;950,1;1,5;17;10,5;4,5;57,2;27;7,2;1,6;
2008-08-31;0;947,6;4,4;21,2;13,4;7,3;55,5;33;11,3;3,3;
2008-09-01;0;944,7;8,2;23,6;17,3;11,3;56,4;37;10,7;4,2;
2008-09-02;0;939,9;9,4;28,6;21,7;13,8;46,3;33;12,1;5,8;
2008-09-03;0;937,8;11,2;31,2;25;18,9;42,7;28;16,6;6,3;
2008-09-04;0;941,8;10,9;25,5;13,4;12,2;85,6;49;10,6;3,8;
2008-09-05;7,2;943,2;4,9;8,7;null;5,2;90,9;65;13,1;3,2;
2008-09-06;null;945,7;4,8;6,2;null;4,5;96,4;90;9,6;2;
2008-09-07;null;951;2,5;11,9;null;1,9;79,9;50;7,5;2;
2008-09-08;null;949,4;3,9;18,9;null;2,7;65,2;34;7,4;1,8;
2008-09-09;1,6;946,6;11,7;24,4;17,1;6,8;72,5;44;9,3;3,8;
2008-09-10;0;944,5;16;23,2;19,2;14,7;82,4;63;9,9;3,1;
2008-09-11;5,4;941,6;16,6;22,7;19,4;18,6;84,3;64;12,7;4;
2008-09-12;15;945,4;13,6;18,4;14,6;13,2;94;86;13,2;2,8;
2008-09-13;1;948,6;7,4;15,9;11,1;8,4;79,6;49;8,2;2,4;
2008-09-14;0;949,7;1,1;17;10,3;4,2;55,6;27;6,6;2;
2008-09-15;null;949,8;3,2;19;null;4,8;60,4;29;6,5;2,2;
2008-09-16;null;951,1;5,3;19,1;null;5,3;68,1;34;8,5;2,3;
2008-09-17;0;950,1;6,6;22,6;13,7;6,6;67,4;27;8;2,2;
2008-09-18;0;949;6;22,2;13,8;6,9;64,2;25;8;2,2;
2008-09-19;0;947,2;5,8;22,1;15,6;8,9;53,7;28;11,9;3,9;
2008-09-20;0;945,8;10,3;19,1;14;12,9;79,9;40;9,4;2,1;
2008-09-21;9,8;945,2;7,2;15,5;11,1;10,4;78,9;47;9,9;2,3;
2008-09-22;0;947,3;8,2;17,3;11,6;6,1;80;60;7,6;2,2;
2008-09-23;0;948,2;9,4;18;13;8,6;79,8;59;8,5;2;
2008-09-24;0;948,3;8,4;24,1;15,5;8,7;66,3;31;8,6;2,4;
2008-09-25;0;948,2;8,4;24;17;11,2;58,9;34;9,6;2,4;
2008-09-26;0;945,8;10,3;21,6;16,1;12,3;70;36;9,1;2,4;
2008-09-27;10,2;944,4;9,7;24,2;16,8;10,3;66,5;29;7,9;1,9;
2008-09-28;0;945,2;10,2;25,2;17,9;11,7;64,1;34;10,4;3,7;
2008-09-29;0;945,5;11,8;19,9;15,9;13,8;77,3;53;10,3;3,6;
2008-09-30;6,8;944,2;14,7;21,1;16,7;14,2;88,1;70;7,6;1,4;
2008-10-01;0;939,5;15,8;22,9;17,3;14,5;90,8;71;6,1;1,8;
2008-10-02;5,4;939,7;14,3;22,8;18;15,8;80,8;45;9,4;1,8;
2008-10-03;0;942,1;9,1;25,3;17,3;9,8;62,6;31;8,5;2,1;
2008-10-04;8,6;940,9;13,9;21,9;16,1;13,8;88,5;43;10,5;2,2;
2008-10-05;1,8;945,1;9,8;18,6;14,1;11,2;77,9;45;10,9;2,6;
2008-10-06;0;948,4;7,6;23;15,2;9,4;63,4;29;6,1;1,6;
2008-10-07;0;952,6;4,6;24,7;17,9;12,2;44,7;17;8,2;2,3;
2008-10-08;0;953,7;8,1;22,1;14,7;9;67,2;38;8,7;2,5;
2008-10-09;0;949,9;7,2;23;15,4;9,6;61,5;29;13,3;3,4;
2008-10-10;0;945,3;11,6;24,3;17,4;11,8;68,9;54;10,3;4,2;
2008-10-11;13,2;943,2;16;21,3;18;16,3;88,2;72;10,9;4,5;
2008-10-12;1,4;943,1;16,4;26,7;20,6;15,3;78,6;58;9,2;3,8;
2008-10-13;0;942,1;17,2;25,6;21;19,2;79,8;64;17,8;4,3;
2008-10-14;17;942,4;16,6;21,5;18,4;17,2;89,3;78;11,6;3,8;
2008-10-15;25,2;943,4;15,9;19,8;17,7;16,3;89,7;72;12,5;3;
2008-10-16;77,6;946,6;16,8;20,6;18;16,3;93,4;79;8,9;1,9;
2008-10-17;5,8;946,4;14,2;17,6;14,9;13,2;95,3;89;8,9;2,4;
2008-10-18;16,4;945,7;13,4;20,1;15,6;13;87,8;66;8,7;2,2;
2008-10-19;0;946,8;12;25,2;17,8;10,8;72,5;37;9,1;2,1;
2008-10-20;0;947,1;12,5;27,1;20;13,4;65,4;34;9,6;3,4;
2008-10-21;0;943,6;16,2;29,4;22,6;16,2;68,3;50;15,4;5,6;
2008-10-22;0;943,3;16,9;25,7;19,5;18,5;85,2;63;11,2;3,7;
2008-10-23;22;943,7;17,7;22,4;18,5;16,2;95,6;78;16;1,7;
2008-10-24;25,4;944;19;29,2;22,1;17,1;83,9;58;7,2;1,5;
2008-10-25;2;942,5;18,2;23;19,5;18,3;92,2;84;10,9;3,1;
2008-10-26;59;939,9;17,3;19,8;18,4;17,5;93,3;88;13,4;3,7;
2008-10-27;20,6;942,5;16,8;26,3;20,3;17,7;81,9;48;7,7;1,8;
2008-10-28;0;941;15,8;29,7;20,8;13,7;75,2;45;17,1;2,6;
2008-10-29;38,4;940,1;17,5;20,1;18,6;17,7;93,5;86;13,9;3,1;
2008-10-30;25;944,8;13,8;23;18,6;16,1;75,5;40;7,6;2,2;
2008-10-31;0;946,2;9;25,7;17,5;10,7;61,5;26;6,6;1,8;
2008-11-01;0;942,3;15,2;26,3;18,5;13,6;82;51;14,6;3,7;
2008-11-02;36;942,1;16,2;22,6;18,3;15,9;88,4;66;16,4;2;
2008-11-03;0;944,1;15,1;26,6;19,9;14,6;76,3;45;5,7;1,2;
2008-11-04;0;942,6;15,5;29,1;22,7;16,8;66,8;39;7,9;1,6;
2008-11-05;0;939,8;15,7;29,2;23,8;18,5;61,5;38;11,3;2,5;
2008-11-06;10,2;937,8;17,5;25,7;20,6;18,1;83;56;11,7;2,6;
2008-11-07;,2;939,3;14,8;27,6;20,8;14,4;72,6;36;8,1;1,8;
2008-11-08;0;939,1;16,8;29,9;23,3;17,7;68,6;40;10,2;3,6;
2008-11-09;0;941;18;27,8;22,4;19,4;77;54;18,1;1,3;
2008-11-10;13;942,4;16,5;29;22,1;16,6;73,8;36;8,1;2,1;
2008-11-11;0;942,4;15,8;26,6;19,7;17,1;79,3;46;12,8;2,9;
2008-11-12;13;942,1;14;23,1;17,4;14,3;81;61;12,3;2,7;
2008-11-13;0;940,1;13;22,7;17,5;13,2;75,9;53;9,7;2,2;
2008-11-14;0;937;13,4;27,3;19,9;13,1;70,4;36;9,2;1,7;
2008-11-15;0;938,1;11,2;29,5;22,7;16,2;53,6;20;6,9;1,8;
2008-11-16;,2;943,9;11,8;23,5;17,2;11,9;72,4;43;10,3;2,9;
2008-11-17;0;944,2;9,9;25,9;17,9;10,3;63,8;32;8,8;2;
2008-11-18;0;944,6;11,5;27,8;19,8;13;63,3;30;9,6;2,5;
2008-11-19;0;945,4;11,4;25,4;18;11,9;67,4;42;11,3;2,5;
2008-11-20;0;945,4;11,5;27;18,9;12,3;65,7;35;11,7;2,4;
2008-11-21;57,6;946,8;12,7;22,7;17,1;13,3;76,9;44;11,7;3,5;
2008-11-22;0;945,9;11,5;26,9;19,5;12,5;64,5;32;9,4;2,6;
2008-11-23;0;944,3;11,9;29,4;21,8;14,9;58,3;24;10,9;2,8;
2008-11-24;0;943,7;11,5;30,5;23,2;15,5;53,2;21;9,7;2,6;
2008-11-25;0;943,6;13,9;30,5;23,8;17,1;57,2;31;10,6;3;
2008-11-26;0;944,3;14,7;30,7;23,5;17,6;60,6;29;10,4;3,7;
2008-11-27;0;944,1;13,7;30,8;23,6;17,5;58,4;22;10,8;2,8;
2008-11-28;0;942,5;14,1;31,1;24,8;19,7;53,9;30;13,6;3,6;
2008-11-29;0;942,2;15,4;31;23,1;18,8;63,3;32;10,9;3,6;
2008-11-30;15,8;940,8;16,8;30,2;23,3;20;68,5;43;16,2;3,8;
2008-12-01;1,2;939,8;17,3;25,5;20,9;18;80,7;55;9,4;2,8;
2008-12-02;1,2;940,1;14;25,5;18,4;15,2;77,5;33;15,3;2,6;
2008-12-03;2,4;941;9,2;21,1;15,1;11,8;70,8;37;9,8;3,1;
2008-12-04;0;942,7;8,8;23,1;16,5;10,6;64,7;32;7,8;1,5;
2008-12-05;0;944,4;8,2;26,4;18,5;10,9;55,3;27;7;1,8;
2008-12-06;0;945,2;10;29,7;21;12,2;55,2;21;10,1;2;
2008-12-07;0;944,5;11,9;31,6;24,1;16,4;51,5;21;11,2;3,3;
2008-12-08;0;943,2;10,8;34,5;28,2;20,4;35,5;19;11,1;2,2;
2008-12-09;0;942;14,1;33,8;26,7;24,5;50;28;18,4;2,2;
2008-12-10;37,2;940;18,1;27,5;21,4;17,5;83,3;58;11;2,3;
2008-12-11;,4;941,7;16,2;26,5;20,9;16,5;76,8;50;9,5;2,4;
2008-12-12;0;943,5;14,7;28,7;21,4;15,7;68,3;42;8,8;2,5;
2008-12-13;0;942,9;14,6;29,4;22,6;16,2;63,8;36;9,1;2,3;
2008-12-14;15,4;941,5;15,3;25,7;18,7;16,5;82;47;10;2,3;
2008-12-15;39,2;938,5;15,7;26,4;19,3;15,1;81,9;46;10,3;1,2;
2008-12-16;0;936,9;15,4;27,5;20,7;15,1;73,8;46;9;2;
2008-12-17;0;939,5;14,2;28,2;21,2;14,3;67,2;38;7;1,8;
2008-12-18;0;942,1;15,2;29,7;23;16,9;64,8;34;7,4;1,8;
2008-12-19;0;941,7;13,2;31,9;23,7;16,4;55,5;28;7,3;2,1;
2008-12-20;0;940,3;14,1;31,4;25,3;19,9;51,8;29;8,6;2,5;
2008-12-21;0;940,2;15,5;32,9;26,5;19,2;52,3;28;9,5;2,3;
2008-12-22;0;941,4;15,4;33,3;26,9;22,2;50,8;30;10,3;3,1;
2008-12-23;0;941,4;17,8;33,7;24,7;20,4;67,6;32;17,1;3;
2008-12-24;5,2;938,9;18,4;23,7;20;18,6;90,6;72;9,1;1,6;
2008-12-25;12,2;938,1;15,9;28;21,5;16,8;74,3;31;6,8;1,6;
2008-12-26;0;939,5;10,8;28,1;21,5;14,7;55,3;22;11;1,8;
2008-12-27;0;939,2;11,5;29,2;22,3;15,5;54,8;24;8,9;2,2;
