Nome: ALEGRETE
Codigo Estacao: A826
Latitude: -29.70916666
Longitude: -55.52555554
Altitude: 120.88
Situacao: Operante
Data Inicial: 2006-09-27
Data Final: 2025-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2006-11-17;54,6;995,2;18,4;21,6;19,6;18,2;92,4;80;12,9;4,5;
2006-11-18;19,8;998,7;16,4;21,3;18,9;17,9;85,7;76;16,7;6,1;
2006-11-19;0;1002,7;13,9;20,2;18;15,7;77,2;65;13,5;5,1;
2006-11-20;0;1002,4;13,5;25,2;18,6;13,2;73,8;51;10,6;3,6;
2006-11-21;,8;998,7;15,3;29,3;21,9;14,7;69,1;37;10,7;2,7;
2006-11-22;0;998,2;15,3;31,5;24,2;16,9;62;29;5,7;,9;
2006-11-23;0;996,1;15,7;34;25,9;18,6;58,3;22;9,5;2,9;
2006-11-24;0;995,1;19,1;27,7;22,8;20,6;80;49;10,5;2,6;
2006-11-25;5;995,4;20,3;29,2;24,1;20,8;80,9;56;7,5;2,1;
2006-11-26;0;997,5;18,8;28,5;24,2;20,2;74;48;13,6;4,7;
2006-11-27;0;996;15,1;26,5;21,4;16,9;67,8;53;16,5;6,4;
2006-11-28;0;995,1;16,1;26,6;21,1;16,6;74,3;54;11,5;3,8;
2006-11-29;0;998,3;15,5;27,7;21,4;16,8;71,5;40;8;2,8;
2006-11-30;0;999,9;16;28,4;22,1;16,8;70,5;39;11,3;4,2;
2006-12-01;0;996,9;16,8;33,6;25,2;17;63,4;30;11,1;3,6;
2006-12-02;0;995,6;17,9;35,2;26,8;21,7;61,8;29;15;2,6;
2006-12-03;,4;996,4;17,4;32,7;26,4;21,7;60,3;34;8,8;2,5;
2006-12-04;0;997,2;17,7;32;26,3;20,3;61,9;39;9,5;2,9;
2006-12-05;0;997,2;16,6;31,7;25,2;18,8;61,5;31;11,9;5,1;
2006-12-06;0;996,3;15,9;31;24,7;18,6;62;27;13,6;4,7;
2006-12-07;0;996,5;13,4;27,3;22,2;16,3;60,2;33;12,2;4,7;
2006-12-08;0;993,9;13,8;31;23,5;16,6;57,1;24;13,1;4,8;
2006-12-09;0;995,8;14,4;31,2;24,6;17,8;56,9;27;9,1;3;
2006-12-10;0;997,8;14,4;32,2;25,5;18,4;54;24;9;2,1;
2006-12-11;0;998,7;15,1;32,5;26;20,5;55,1;26;9,1;3,1;
2006-12-12;0;996,6;16,5;36,1;27,7;20,5;55,3;25;10;2,5;
2006-12-13;4;995,7;19,9;29,8;25,7;21,6;71,8;40;11,6;1,8;
2006-12-14;,2;994,1;20;34,8;25,9;20,8;73,6;38;17,8;1,5;
2006-12-15;,6;996,4;18,9;34,5;26,6;19,2;66,7;36;7,5;1,2;
2006-12-16;0;995,2;20,4;38,1;30,2;22,8;59,5;28;8,6;2,4;
2006-12-17;0;992,7;22,3;37,4;30,5;24,7;62,8;32;12,8;1,4;
2006-12-18;21,2;994;21,1;30,2;23,4;20,5;87,4;68;15,1;2,2;
2006-12-19;8,2;992,4;22,5;31,2;26,5;20,5;79,8;59;10,1;2,4;
2006-12-20;0;990,3;20,5;27,6;23;23,3;86;77;21,5;3;
2006-12-21;19,2;996,4;16,9;29;22,7;16,6;72,4;39;6,9;1,7;
2006-12-22;0;997,4;19,5;32,3;25,7;19,7;69,7;49;7,3;2,7;
2006-12-23;0;null;null;31,3;null;24;77,1;64;8,4;null;
2006-12-24;null;992,3;19,9;25;22;20,9;88,1;73;13,2;2;
2006-12-25;null;null;null;null;null;null;null;90;1,8;null;
2006-12-26;null;null;null;null;null;null;52;32;6;null;
2006-12-27;0;998,8;15,6;30,4;23,8;15,5;63,2;36;5,8;1,3;
2006-12-28;0;1000,8;17,2;31,3;25,5;19,6;61,7;38;7,9;2,6;
2006-12-29;0;1000,1;19;35,9;27,3;19,8;62,2;37;10,2;3,1;
2006-12-30;0;1000,4;21,5;33,9;27,5;23,3;71;48;11,3;1,4;
2006-12-31;,6;999,7;20,2;34,7;27,7;21,3;66,1;36;8,4;2,7;
2007-01-01;0;995,5;20,3;35,7;29,4;22,4;60,1;34;8;2,7;
2007-01-02;0;994,3;21,3;35,3;29,5;22,8;63,1;37;6,6;1,8;
2007-01-03;13,6;994,5;22;32,4;27;22,3;75,3;49;8,9;1,7;
2007-01-04;0;991,6;22,8;31,2;26,4;23,3;80,8;60;11,8;1,4;
2007-01-05;0;992;21,7;32,4;27;22,3;74,9;45;11;2,6;
2007-01-06;0;997,4;17,6;29,7;24,4;18,8;68,4;40;10,2;3,7;
2007-01-07;0;1000,3;16,3;29,6;24,1;17,9;63,7;37;12,8;5,2;
2007-01-08;0;998,7;18,6;31;25,2;19,5;68;54;14,9;4,8;
2007-01-09;0;995,8;19,7;35,1;27,1;20,1;66,2;39;12,7;3,3;
2007-01-10;0;994;22,1;34,8;28,2;24,3;71;50;18,3;2,7;
2007-01-11;18,4;993,7;22,1;30,3;25,1;21,8;83,9;63;14,4;1,4;
2007-01-12;1;993,3;21,8;31,3;26,3;23,3;78,8;49;9,1;2,3;
2007-01-13;0;991,6;19,3;33,8;26,6;19,6;68,2;30;5,9;,9;
2007-01-14;0;996,7;11,8;28,1;21,5;16,3;55,2;30;13,3;3,8;
2007-01-15;0;999;13,1;27,5;20,8;15,5;63,5;36;8,9;2,9;
2007-01-16;0;1001,2;12,7;27,9;22,1;16,7;57,5;34;10,9;3,7;
2007-01-17;0;995;16,6;30,2;23,1;19,3;67,4;48;9,5;2,1;
2007-01-18;13;992,1;19,7;30,9;24,5;20,4;77,6;45;7,2;1,2;
2007-01-19;0;993,5;19,5;30,8;23,9;19,5;78,2;42;12;1,8;
2007-01-20;3,4;998,4;16,9;25,2;21;18,9;78,2;58;14,4;4,3;
2007-01-21;0;1002,9;14,7;27,2;21,8;16,9;65,2;48;11,8;4,7;
2007-01-22;0;998,6;17,2;31;23,4;16,5;69;50;9,9;3,8;
2007-01-23;0;994,6;20,6;35,4;27,6;20,1;68,4;40;8,3;2,4;
2007-01-24;2,6;996;21;32,5;27,2;20;70,3;51;18,8;1,7;
2007-01-25;0;995,1;21,7;33,1;26,7;23,7;75,2;54;10,1;1,8;
2007-01-26;25,2;994;21,5;31;25,1;20,9;81,7;56;10,8;2,5;
2007-01-27;8,4;994,2;22,5;32,7;26,9;22;78;53;6,4;1,4;
2007-01-28;,2;995,3;20,8;27,2;24,5;22;80,5;70;8,8;2,8;
2007-01-29;,6;996,7;19,9;28,1;23,7;20,6;79,8;63;10,8;3,9;
2007-01-30;0;997,8;19,3;31;24,7;19,9;73,8;45;8,5;2,8;
2007-01-31;0;997,7;19,3;30,9;24,9;20,3;73,8;42;7,6;2,8;
2007-02-01;0;999;18,2;33,3;26,2;20;65,7;31;4,7;1,2;
2007-02-02;0;998,9;16,4;34,2;27,1;19,5;57;26;5,6;1;
2007-02-03;0;996;16;34,9;27,7;19,5;53,8;22;8,7;1,9;
2007-02-04;0;993,4;18,4;29,2;23,7;21,3;73,9;42;12,8;2,3;
2007-02-05;21,4;990,6;20,8;28,5;22,5;21;90;69;10,2;1,9;
2007-02-06;47,2;990;19,7;31,1;25,1;19,6;74,1;47;10,1;1,7;
2007-02-07;0;997;18,6;29,4;25,1;19,8;68,5;48;7,9;2,3;
2007-02-08;0;1002,5;17,1;30,1;24,1;17,9;67,8;38;10,7;3,6;
2007-02-09;0;1001,8;18,7;31,9;25;18,4;69,4;52;11,3;4,4;
2007-02-10;0;1000,6;18,8;31,2;25,7;19,8;66,3;50;9,9;3;
2007-02-11;0;1002,8;17,2;29;24;18,9;68,5;38;11,3;3,7;
2007-02-12;0;1001,2;14,5;28,3;22,4;16,4;62,5;40;11,9;5,1;
2007-02-13;0;996,8;17;32,3;24,2;17,2;66,2;40;11,8;3,1;
2007-02-14;0;995;19,5;32,6;26,1;20,2;69;43;8,3;1,8;
2007-02-15;0;993,7;19,8;34,2;26,5;19,6;70,3;35;5;1,1;
2007-02-16;0;990,7;19,2;35,2;28,1;21,2;61,5;34;10,6;1,6;
2007-02-17;41,4;989,3;20,2;28,8;23;21,5;85,1;58;9,2;2;
2007-02-18;3,8;999;11,2;23,8;17,9;12,3;68,7;32;9,4;2,1;
2007-02-19;0;999,9;13,2;26,8;20,2;13,8;66,8;41;10,6;3,5;
2007-02-20;0;999;18,1;26,6;22;18,1;79,1;64;11,5;4,6;
2007-02-21;0;997,7;19,9;31,4;24,8;19,7;75,5;56;13,2;4,8;
2007-02-22;0;998,4;22;30;24,6;22;86;67;9,2;2,5;
2007-02-23;3,8;999,9;22,2;28;23,5;22;92,8;76;11,8;2,1;
2007-02-24;75,8;998;22,7;33;25,5;20,9;85,2;62;10,9;1,8;
2007-02-25;0;997,6;22,3;34,8;27,1;20,8;77,1;46;7,1;1,2;
2007-02-26;0;996,9;22,4;32,3;27;24,3;76,5;58;9,3;1,8;
2007-02-27;0;994,1;22;33,3;27,7;22,7;72,6;49;11,7;2,3;
2007-02-28;15,2;994,7;21,3;29,5;23,9;20,7;85,6;65;18;1,6;
2007-03-01;0;991,9;22,2;33,5;27,6;22,1;73,7;54;12;2,6;
2007-03-02;65,8;998,4;19,9;29,3;21,2;19,2;92,2;68;19,9;3,9;
2007-03-03;19,6;1002,7;19,7;23,4;21,7;19,9;88,2;83;13,5;5,5;
2007-03-04;,4;998,8;21,5;31,9;25,6;20,9;79,3;58;14;3,2;
2007-03-05;,8;998,3;23,3;32,2;26,3;23,4;84,3;61;5,9;,9;
2007-03-06;,2;1000,3;22,8;32,2;25,9;23,2;84;61;11;2;
2007-03-07;0;1001,1;21;32,9;26,4;22,5;73,4;53;10,4;2,5;
2007-03-08;0;995,2;21,5;34,4;27,9;22,5;70,2;46;11;2,6;
2007-03-09;22,8;994,8;20,4;28,9;22,6;19,6;87,5;67;11,2;2,1;
2007-03-10;30,2;999,1;17,1;26,3;20,7;18,2;81,8;47;4,7;,9;
2007-03-11;0;1000,9;13,7;27,6;20,4;13,5;69;30;5;1,1;
2007-03-12;0;999,5;14,6;28,9;20,9;12,8;69,9;40;6,1;1,3;
2007-03-13;0;999,4;18,6;29,9;22,5;16,6;80,2;48;5,7;1,9;
2007-03-14;0;996,8;21,5;31,9;25,4;20,7;80,4;56;6,8;2;
2007-03-15;0;995,5;20,6;29;24,4;21,2;81,1;54;6,3;1,3;
2007-03-16;0;999,2;18,5;28,9;22,7;17,1;79;50;8,3;2;
2007-03-17;0;999,2;18;26,2;21,4;19,3;81,8;61;14,8;3,6;
2007-03-18;0;998;17,5;26,1;20,2;16,9;85,5;53;9,6;1,7;
2007-03-19;19,2;999,9;17,4;27,1;21,2;16,6;80,8;54;8,4;2,1;
2007-03-20;0;1000,2;16,9;27;20,9;15,6;79,4;51;6,1;1,3;
2007-03-21;,2;998,9;17,8;28,4;22;16,7;79,3;51;6,9;1,9;
2007-03-22;0;997,8;19,5;31,3;24,6;19,6;75,7;47;6,3;1,9;
2007-03-23;0;998,8;20,4;32,5;26;21;74;40;6,7;1,5;
2007-03-24;0;1002;19,4;27,1;23,5;19,5;78,2;68;8,6;2,6;
2007-03-25;1,2;1000,1;20,4;25,5;22,3;20,2;89;79;8,9;3,2;
2007-03-26;1,4;997,3;20;26,9;22,3;20,9;87,5;72;12;3,2;
2007-03-27;4,4;995,7;20,9;34,8;26,7;19,6;72,8;50;10,6;2,1;
2007-03-28;0;997,8;21,8;36;28,2;22,4;71,7;39;8,6;1,5;
2007-03-29;0;997,1;23,1;33,9;27,2;21,4;79,8;56;7,1;1,9;
2007-03-30;0;994,7;22,6;36,1;29;23;71,4;40;9,8;2;
2007-03-31;30;998,2;20,7;28,7;22,7;20,3;88,5;70;13,1;2;
2007-04-01;0;999,9;21,2;28,6;24,1;21;84,7;64;8,9;2,8;
2007-04-02;0;998,2;21,4;31,3;24,3;20,8;84,9;59;10;2;
2007-04-03;,8;998,2;20,6;25,3;22,2;21;91;76;9,7;1,5;
2007-04-04;20,4;999,9;20,2;28;23,7;18,6;81,8;63;8,9;2,6;
2007-04-05;4,8;1002,1;17,3;27;22,3;18,1;74,5;49;13,2;4,4;
2007-04-06;0;1000,8;17,5;24,6;21,2;17,8;79,9;72;12,1;4,3;
2007-04-07;0;997,6;19;24,4;21;18,8;88,2;73;11;1,4;
2007-04-08;11,4;998,7;17,2;24,4;19,4;16,4;87,9;66;9,9;1,5;
2007-04-09;,8;1001,3;14,5;23,6;18;14;81,5;47;7,1;1,6;
2007-04-10;0;998,9;13,9;27,6;19,2;12,8;73,8;43;5,5;1,2;
2007-04-11;0;997,9;16,8;30,1;21,7;14,6;76,1;48;10,2;1,5;
2007-04-12;2,2;1003,5;12,7;25;19,8;15,7;67,2;29;12,3;2,6;
2007-04-13;0;1004;10,4;25,8;17,5;9,9;64,8;31;10,1;3,3;
2007-04-14;7,2;999,5;17,6;20,8;19,1;15,5;91;69;12,4;3,1;
2007-04-15;31,2;1001,8;19,7;26,1;22;18,4;87,2;74;10,1;2;
2007-04-16;0;1002,9;20,3;30,1;23,9;19,6;81,8;55;6,5;2,7;
2007-04-17;0;999,8;20,2;32,1;24,2;18,7;80;46;8,1;1,9;
2007-04-18;,2;1000;20,7;32,4;25,6;20,3;77;46;7,1;1,9;
2007-04-19;0;999,9;19,6;31,9;25,9;20,5;71;42;7,3;2;
2007-04-20;0;1001;19,6;32,6;25,2;18,6;73;46;7,2;,9;
2007-04-21;0;1000,7;20,1;32,5;25,2;19,1;75,7;42;6,4;,6;
2007-04-22;0;999,4;20,3;32,3;25,4;21,2;76,2;41;7;1,8;
2007-04-23;0;997,3;19,5;32,5;24,8;18,5;74,4;44;5,5;,7;
2007-04-24;32,8;996,2;19,1;24,7;20,9;19,7;89,4;70;10;2,6;
2007-04-25;,4;995,8;17,8;21,8;19,1;16,4;92,5;82;8,2;2,2;
2007-04-26;,4;1000,4;10,5;19,8;15,8;12;73,4;40;12,5;3,3;
2007-04-27;0;1010,2;7,7;18,4;12,1;6,2;76,9;44;6,6;1,4;
2007-04-28;0;1010,8;8,4;21,5;13,4;7,9;74,1;40;8,7;2,4;
2007-04-29;,2;1006,6;11,3;24,6;15,6;10,3;78,7;37;5,8;1,4;
2007-04-30;0;1002;12;28,3;18,5;10,4;70,5;29;7;1,6;
2007-05-01;0;998,1;17,2;30,5;21,9;15,6;75,3;59;9,5;1,6;
2007-05-02;6,4;998,8;20;25,3;21,7;19,7;90,8;71;7,8;1,1;
2007-05-03;,4;1003,3;18,3;21,6;19,6;17,6;92,5;82;12,8;3;
2007-05-04;,2;999;18,6;30,5;22,9;16,9;78,6;52;10,9;3;
2007-05-05;0;997;19,3;31,1;25,3;21,4;70,7;47;8;2,3;
2007-05-06;0;994,4;18,1;23,6;21,1;20,5;83;72;11,3;2;
2007-05-07;3,8;1001,9;10,7;18,3;14,4;12,9;78,9;59;9,3;3,1;
2007-05-08;0;1009,4;2,9;14,5;9,5;3,9;66,4;33;10,1;2,4;
2007-05-09;0;1015,6;3,5;15,5;8,4;2,4;74,4;38;8;1,3;
2007-05-10;0;1012;6,9;19,7;10,8;3;78,9;53;10,5;2,5;
2007-05-11;,2;1006,4;11,3;22,8;16;9,7;75,4;47;6,4;1,1;
2007-05-12;0;1008,4;10,7;20,8;14,7;10;78,8;53;8;1,8;
2007-05-13;,4;1005,6;8,1;13,5;10,5;9,4;85,4;64;12,4;4;
2007-05-14;10,4;1006;11,3;19,3;13,3;9,5;88,3;65;7,8;1,7;
2007-05-15;,2;1001,3;13,2;21,6;15,1;10,3;89,1;65;7,1;1,5;
2007-05-16;8,6;998,6;13,2;18,1;15,6;13,2;86,5;66;10,3;1,7;
2007-05-17;,2;1004,5;5,3;17,1;10,7;5,4;72,5;40;8,7;2;
2007-05-18;0;1007,3;4,7;16,3;8,9;2,4;76,6;45;8,9;1,9;
2007-05-19;0;1008;4,5;18,4;9,9;2,7;73,3;38;10,5;2,4;
2007-05-20;0;1001,7;11,2;24,4;15,1;8,5;78,2;61;8,6;2,5;
2007-05-21;6,8;996,4;15,9;20,1;17,5;11,3;90,5;74;6,7;1,3;
2007-05-22;4;996,2;15,5;20,9;16,7;15,7;92,9;72;8;1;
2007-05-23;4;1003;7,4;15,4;11,2;8,1;79;54;9,9;2,3;
2007-05-24;0;1010;2,9;14,5;7,6;1,5;74,8;41;4,3;,9;
2007-05-25;0;1007,7;3,8;16,6;7,9;,8;78,6;43;4,9;,5;
2007-05-26;,2;1002,9;6,4;20,7;10,5;2,3;79,3;43;5,8;,4;
2007-05-27;0;1002,6;8,1;19,3;11,9;6,6;78,7;52;5,6;1,6;
2007-05-28;0;1007,8;3,2;12,3;8,3;5,6;72,2;38;9,4;2,1;
2007-05-29;0;1013,1;0;10,7;4,4;-1,3;75,7;38;6,9;1,5;
2007-05-30;0;1014,2;3,3;9,9;4,7;-,8;91,1;76;8;1,5;
2007-05-31;,2;1005,8;5,6;16,9;9,6;2,7;78,7;44;8,1;1,9;
2007-06-01;,2;1000,6;8;16,1;11,9;7,5;78,2;47;8;1,1;
2007-06-02;0;1004,2;4,8;17,7;9,8;3,8;74,9;37;7,6;1,2;
2007-06-03;0;1005,4;4;19,5;10,8;4,7;66,9;30;6,7;1,3;
2007-06-04;0;1005,8;4,3;20,2;11;2,6;67;33;7,2;1;
2007-06-05;0;1004,6;5,3;21,3;10,5;1,9;74,4;35;5,1;,5;
2007-06-06;,2;1001,4;6,1;22,6;11,5;3,5;74,5;30;5,3;,7;
2007-06-07;0;1000,8;8,2;21,3;12,2;5,1;79,2;49;5,5;1,4;
2007-06-08;0;1000,2;10,2;18,5;12,7;7,2;84,8;73;9,1;3,1;
2007-06-09;0;996,6;15,6;21,7;16,5;10;94,6;81;9,3;1,1;
2007-06-10;18,2;997,2;16,2;19,3;16,9;14,8;95,6;88;8,6;2,4;
2007-06-11;20,2;995,6;17,5;21,2;18,2;15,7;95,8;84;8,5;,6;
2007-06-12;0;996,8;16,8;25,3;18,4;14,9;91;65;6,3;1,9;
2007-06-13;1,6;993,6;18,1;26,8;20,8;15,2;84,8;65;5,5;,6;
2007-06-14;1,4;994,4;17,4;21,4;18,7;17,5;92,3;82;10,5;3,2;
2007-06-15;30,8;995,9;13,1;19,9;15;16,7;88,8;73;15,7;3,3;
2007-06-16;0;1008,4;3,8;12,6;7,1;1,9;81,2;56;10;1,3;
2007-06-17;0;1003,9;6,5;13,8;9,6;4,7;81,3;67;6,4;1,5;
2007-06-18;0;1006,1;6,6;14,9;9,4;3,7;84,5;54;9,7;2,6;
2007-06-19;,8;1000,7;11,1;16;12,9;7,3;88,8;81;11,5;3,2;
2007-06-20;0;996,8;15,4;29,3;21,3;11,4;71,8;47;12,2;2,6;
2007-06-21;0;998,7;15,9;29,1;23,6;18,6;62,8;47;10,1;1,5;
2007-06-22;0;994,9;14,5;28,3;24,6;19,1;53,9;41;14,5;4,3;
2007-06-23;1;996,4;13,7;24,3;18,1;16,7;76,8;52;9,6;2,7;
2007-06-24;,2;1010,5;,2;13,2;9,7;7,1;54,9;25;8,8;2;
2007-06-25;0;1012,5;,4;9,4;5,3;1,1;72;49;8,4;2;
2007-06-26;3;1007;5,5;8,2;7,5;4;87,5;61;8;2,9;
2007-06-27;21,4;1007,4;7,2;9,4;8;6,5;94,6;87;5,1;1,6;
2007-06-28;,2;1009,7;7,8;15,8;9,9;5,9;88,2;65;4,6;,5;
2007-06-29;,2;1009,7;7,5;16,6;9,2;3,5;90,2;64;4,2;,7;
2007-06-30;,2;1010,4;6,3;14,3;7,6;3,3;92,3;66;4,2;,8;
2007-07-01;0;1011,5;6,5;12,7;7,8;4;92;75;6,2;1,9;
2007-07-02;,2;1009;7,1;12,6;7,6;4,3;96,3;83;6,2;2,5;
2007-07-03;,2;1003;9,6;25,7;13,3;6,1;82,3;38;8,8;2;
2007-07-04;0;997,3;13,1;26,6;21;7,3;61,6;46;11;2,3;
2007-07-05;0;994,7;12,1;27,4;23,3;18,9;49,8;38;14;3,8;
2007-07-06;0;994;15,1;25,7;22,8;19,9;62,3;45;9,7;1,6;
2007-07-07;0;994,3;14,4;21,7;15,5;16,4;93,1;76;10,5;2,9;
2007-07-08;20,8;1002,1;7,9;12,3;10,6;9,5;83,8;73;16,1;6,4;
2007-07-09;,6;1004,6;9;11,6;9,7;8,5;95;93;11,1;4;
2007-07-10;5,8;1005,9;6,4;11;7,6;6,7;92,7;81;9,2;3;
2007-07-11;0;1012,1;-1,2;9,6;3,5;-1,8;74,8;36;7,6;,7;
2007-07-12;null;null;null;null;null;null;72,8;59;10,9;null;
2007-07-13;,4;1002,9;7,9;13,1;9,4;,2;90,3;72;10,4;2,8;
2007-07-14;0;1002,2;8,5;15,7;11,3;8;84,1;53;8;1,6;
2007-07-15;0;1005,3;2,4;15,3;8,5;2,2;69,3;34;6,4;1,2;
2007-07-16;0;1003,1;3,2;15,8;8;,7;74,2;45;7,8;2,2;
2007-07-17;0;999,2;6,6;11,1;9;4,1;85;64;10,7;2,9;
2007-07-18;0;1002,9;6,8;18,4;11,8;6,2;74,7;33;8,6;1,7;
2007-07-19;0;1002,2;6,2;20,4;11,3;3,4;73,9;40;6,8;1,2;
2007-07-20;0;1000,6;7,8;20,6;12,2;3,9;76,6;49;5;1;
2007-07-21;,2;997,1;10,2;17,4;12,3;6,4;87,3;71;8,9;2,7;
2007-07-22;21,6;990,1;12,3;17,7;14,2;12,1;89;67;13;2,6;
2007-07-23;,4;1000,8;1,3;14,8;8,8;2,9;62,8;29;7,9;1,6;
2007-07-24;0;1001,3;,9;15;7,7;,9;65,7;32;6,9;1,3;
2007-07-25;0;1005,3;,7;12,1;6,7;,7;69,7;37;10,4;1,7;
2007-07-26;0;1008,1;2,7;17;9;2,6;67,7;32;9,9;1,4;
2007-07-27;0;1010,5;2,8;16,8;10;3,6;65,5;27;8,6;1,5;
2007-07-28;0;1019;-,5;11,3;6,5;2,4;63,5;35;13,6;4,1;
2007-07-29;0;1016,6;1,3;12,5;6;1,6;73;50;11,1;3,8;
2007-07-30;0;1009,6;5,6;18,4;10,3;3,1;75,2;42;13,1;3,3;
