Nome: VACARIA
Codigo Estacao: A880
Latitude: -28.51361111
Longitude: -50.88277777
Altitude: 969.89
Situacao: Operante
Data Inicial: 2008-04-25
Data Final: 2025-01-01
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);PRESSAO ATMOSFERICA MEDIA DIARIA (AUT)(mB);TEMPERATURA DO PONTO DE ORVALHO MEDIA DIARIA (AUT)(°C);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MEDIA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (AUT)(%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (AUT)(%);VENTO, RAJADA MAXIMA DIARIA (AUT)(m/s);VENTO, VELOCIDADE MEDIA DIARIA (AUT)(m/s);
2008-05-20;0;907;13,9;25,6;17,7;12,5;80,5;51;11,4;4,1;
2008-05-21;0;905,4;13,3;26,4;18,7;12,4;74;42;12,4;4,3;
2008-05-22;0;906,9;12,3;26,9;20,1;14;63,6;33;9,1;3;
2008-05-23;0;906,7;11,7;25,6;18,3;12,9;67,8;38;7,9;3,1;
2008-05-24;0;904,2;11,7;20,1;14,7;9,8;83;59;12,9;3,8;
2008-05-25;,2;903,4;6,9;15,4;10;7,4;82,8;48;6,5;2,2;
2008-05-26;,4;904,8;3,3;20,9;9,2;,2;73,4;18;8;2,7;
2008-05-27;0;904,7;7,9;24,8;14,6;4,3;67;35;14,1;4,8;
2008-05-28;0;901,6;12,4;22,9;15,8;11,6;82,2;49;19,9;5,6;
2008-05-29;28,6;902,5;10,8;16;11,2;10,5;97,5;93;14,8;3,3;
2008-05-30;2;911,9;2,1;7,7;3,6;1,5;81,6;46;9,3;2,9;
2008-05-31;0;914,7;3,5;12,1;5,4;,1;70;18;7,1;2,7;
2008-06-01;,2;914,4;4,5;15,9;7,6;,2;82;59;9,8;4,2;
2008-06-02;,2;912,5;7,3;16,9;9,7;4,6;86,5;54;20,4;3,4;
2008-06-03;10,8;908,7;8,7;10,8;9,3;7,2;96,3;89;9,6;3,4;
2008-06-04;6,2;907,1;9,2;14,9;10;6,3;94,7;78;null;null;
2008-06-05;0;907,4;10,8;20;12,5;6,4;90;67;null;null;
2008-06-06;,2;907,6;13,6;16,8;14,1;11,7;97,2;91;null;null;
2008-06-07;15,4;908,5;12,7;21,4;14,1;8,3;91,9;67;null;null;
2008-06-08;,8;906,7;13;22,7;16,3;12,8;82,9;51;null;null;
2008-06-09;0;902,9;10,5;17;12,2;10,7;89,6;68;null;null;
2008-06-10;12;904,4;1,9;10,3;4,9;1,9;81,9;55;null;null;
2008-06-11;,2;907,5;2,1;14,6;6,1;,5;70,3;24;null;null;
2008-06-12;,2;908,4;4,6;13,2;8,4;1,8;78,3;44;null;null;
2008-06-13;0;907,1;6;18,8;11;5,8;75;33;null;null;
2008-06-14;19,8;901,1;11,1;17,9;13,2;9,7;88,2;62;null;null;
2008-06-15;,2;905,5;5,1;11,4;6,3;3,6;70,7;30;null;null;
2008-06-16;0;911,4;2,7;9;3,3;,2;70,8;39;null;null;
2008-06-17;0;908,6;3,3;16,2;6,7;,5;61,7;23;null;null;
2008-06-18;0;906,4;1,9;18,5;8,4;,8;57,7;20;null;null;
2008-06-19;0;904,4;5,1;20,6;12,6;5,6;61,2;42;null;null;
2008-06-20;6,6;901,7;10,4;15,5;12,1;10,1;89,3;71;null;null;
2008-06-21;11,6;904,9;3,5;8,6;4,8;3;91,5;77;null;null;
2008-06-22;1;909,2;3,8;9,6;5,5;3,2;89,9;66;null;null;
2008-06-23;0;912;1,6;13,3;5,6;1,6;78,5;41;null;null;
2008-06-24;,2;913;4,2;15;6,4;0;87,5;50;null;null;
2008-06-25;,2;912,4;6,7;15,4;8,8;3;87,9;64;null;null;
2008-06-26;,6;910,7;9;11;10,2;6,4;92,5;86;null;null;
2008-06-27;26,2;909,7;11,7;15,2;12,4;9,9;95,8;88;null;null;
2008-06-28;25;909,4;11,2;14,3;12,3;11,6;93,4;81;null;null;
2008-06-29;7,4;910,5;10,1;15,9;11,7;10,3;90,6;68;null;null;
2008-06-30;,4;909,2;8,6;18,2;11,2;5,7;85,7;55;null;null;
2008-07-01;,2;909,3;6,5;19,1;11,7;7;75,8;30;null;null;
2008-07-02;0;910,9;6,6;21,7;12,2;4,3;72,4;34;null;null;
2008-07-03;6,4;911;10,1;16,2;11,5;9,5;91,6;66;null;null;
2008-07-04;11,8;909,8;8,2;19,7;11,2;5;84,3;45;null;null;
2008-07-05;,2;909,8;9,6;20,9;12,7;7,8;83,5;46;null;null;
2008-07-06;,2;910,5;7,7;19,9;12,2;6,4;78,3;36;null;null;
2008-07-07;0;909,7;8,8;23;13,6;7,5;75,5;41;null;null;
2008-07-08;0;909,4;11,3;13,7;12,2;10,6;94,8;82;null;null;
2008-07-09;2,8;911,5;11,5;20,3;13,3;9,6;89,7;62;null;null;
2008-07-10;,2;914,5;10,9;21,2;13,9;10,4;83,7;48;null;null;
2008-07-11;,2;916,4;9,4;19,6;12,7;7,5;82,3;50;null;null;
2008-07-12;0;912,7;8,9;19,4;12,6;8,3;80,1;51;null;null;
2008-07-13;,2;911,4;10,3;22,2;13,8;8,1;82,2;45;null;null;
2008-07-14;0;912,5;10,3;23,2;15,8;10,5;73,3;37;null;null;
2008-07-15;0;914,2;6,8;22;14,1;7,7;65,2;31;null;null;
2008-07-16;0;911,3;3,5;23,6;12,5;4,6;60,7;17;null;null;
2008-07-17;0;906,8;5,8;22,1;13,5;6,7;64,2;27;null;null;
2008-07-18;0;906,4;7,7;22,9;14,6;8,3;66;38;null;null;
2008-07-19;0;907,4;7,7;23,8;15,5;9,4;63,8;31;null;null;
2008-07-20;0;908,3;10,4;19,7;13,7;9,8;80,6;57;null;null;
2008-07-21;1,8;906,5;11,6;24,9;16,5;11,3;75,8;40;null;null;
2008-07-22;16,4;903,8;12,1;16,2;13,9;12,5;89,2;71;null;null;
2008-07-23;2,6;906,2;7,3;16,9;10,7;6,1;81,3;43;null;null;
2008-07-24;0;906;8,8;18,7;12,3;7,6;81,7;34;9,6;null;
2008-07-25;0;909,9;2,7;12,1;6,7;3,2;78,5;42;8;2,5;
2008-07-26;0;910,8;3,2;17,5;7,8;,4;75,6;40;11,4;4,9;
2008-07-27;0;908,6;9,5;22,7;13,3;5;79,9;49;12,6;5,4;
2008-07-28;7,4;909,8;12,7;22,4;15,2;9,4;87,2;51;16,6;2,5;
2008-07-29;,2;908,5;12,7;21,1;15,5;11,8;84,6;61;8,9;3,5;
2008-07-30;15;904,2;13,2;18;14,4;12,4;92,5;77;10,8;3,9;
2008-07-31;2,6;904,9;12,9;15,8;13,6;12,5;95,3;82;7,8;2,6;
2008-08-01;2,2;904,7;12,5;19,4;14,3;11,7;90,1;63;7,5;2,9;
2008-08-02;28,2;900,1;10,9;18,4;13,3;10,7;86,2;60;14,4;4,6;
2008-08-03;0;903,3;6,4;13,2;8,4;5,5;88;55;10,6;2,7;
2008-08-04;,4;904,7;1,7;15,3;6,6;-,9;76,8;28;8,6;3,4;
2008-08-05;,2;906,2;7,2;17,9;11;2,5;80;45;10,8;3,7;
2008-08-06;0;906,5;9,4;20;12,1;6,5;84,7;63;11,6;5,2;
2008-08-07;10,2;904,5;13,2;20,1;14,4;11,3;93,1;71;9,9;3,9;
2008-08-08;,4;909,3;6;15,3;9,7;3,4;78,9;56;7,5;2,6;
2008-08-09;0;910,6;7,9;11,4;9,4;6,4;90,8;82;9,6;3,4;
2008-08-10;0;910,3;9,2;16;11,2;8;88,3;66;11,4;5,4;
2008-08-11;0;906,7;10,6;20,6;14;10,1;81,2;55;14,5;6,6;
2008-08-12;0;904,5;11,6;18,6;12,7;11,7;93;74;14,6;5,4;
2008-08-13;8,2;907,8;10,6;15,5;11,8;9,1;92,5;77;7,9;2,7;
2008-08-14;0;908,5;11,3;18,9;13,9;9,9;85,6;63;9,5;4;
2008-08-15;0;906;11,6;22,1;15,5;10,5;79,5;50;9,2;3,9;
2008-08-16;,2;902,8;13,3;21,1;15,5;11,9;87,3;61;13,8;5,4;
2008-08-17;1;902,2;13;25,9;18,4;14;73,4;36;19,5;5,2;
2008-08-18;17,6;906,7;14;18,4;14,9;13,3;94,4;78;9,1;2,7;
2008-08-19;14,4;908,6;14,5;25,9;18,3;13,4;80,8;47;9,1;3,5;
2008-08-20;0;907,9;12,9;26,1;19,1;13,8;71,3;37;11,7;4,5;
2008-08-21;1;907,3;11,5;18;13,5;12,6;88;63;10,1;2,7;
2008-08-22;11,6;910,1;7,1;13,8;9,6;6,9;86;48;7,3;2,2;
2008-08-23;0;911,5;5,8;16,9;9;3,8;81,8;55;12,9;5,5;
2008-08-24;0;908,8;10,7;22,5;13,9;9,7;82,9;53;12,6;6,5;
2008-08-25;,4;908,4;12,5;23,5;15,7;11,1;83,7;48;10,3;3,7;
2008-08-26;,2;908,9;3,7;23,8;14,6;5,7;58,3;15;4,2;1,9;
2008-08-27;0;906,1;7,8;25,4;14,8;4,5;67,6;29;9,6;4,2;
2008-08-28;,2;901,8;10,5;26,7;15;9,4;77,9;31;17,7;5,6;
2008-08-29;4;906;3,6;12,7;8,5;4,4;73,9;38;13,3;4,1;
2008-08-30;0;910,8;-1,9;15,6;7,6;,1;55;23;8,2;2,1;
2008-08-31;0;909,9;3,8;18;8,8;2,1;73,7;39;12,5;5,1;
2008-09-01;0;907,6;6,9;20,4;12;6,4;74,3;38;12,3;5;
2008-09-02;,2;903,8;9,1;26,5;15,8;7,8;70,2;30;10,1;4,5;
2008-09-03;0;901,2;10,3;29,1;19,9;11,8;59;27;18,5;6;
2008-09-04;0;904;9,6;21;11,9;11;86,5;54;11,1;3,1;
2008-09-05;17,2;904,4;6,3;12;7,7;3,9;90,8;67;11,5;3,7;
2008-09-06;38;903,9;6,8;9,2;7,3;7,4;96,6;87;12,6;4,4;
2008-09-07;2,2;909,3;1,5;9;4;1,5;84,5;60;13,3;4,9;
2008-09-08;0;910,9;2,1;18,3;7,9;-2,5;71,5;32;7,9;2,5;
2008-09-09;8,4;909,7;10;20,3;12,5;6,5;86,2;62;11,2;5,7;
2008-09-10;0;908,1;13,4;23,8;15,6;10,8;87,8;59;10,5;5,9;
2008-09-11;,6;905,5;14,6;23,1;15,9;13,7;92,6;61;13,6;4,7;
2008-09-12;14,6;906,2;13;15,5;13,6;13,6;95,8;86;11,1;4;
2008-09-13;3,2;908,1;5,6;13;7,7;4,4;87,7;55;8,8;2,3;
2008-09-14;0;909,3;,5;15,4;7,7;1,4;64,3;29;11,9;1,9;
2008-09-15;,2;910;2,6;16,6;8,4;,2;70;30;6,9;1,9;
2008-09-16;0;911,9;3,6;16,7;8,9;3,8;74,7;20;7,6;2,3;
2008-09-17;0;911,9;4,5;18;9,7;3,1;74,6;34;8,9;2,8;
2008-09-18;0;911,6;4,1;19;9,9;1,9;71,6;33;9,5;4,2;
2008-09-19;0;910,1;6;18,1;10,9;5,4;73,5;46;15;5,8;
2008-09-20;0;907,4;9;14,1;10,9;8,5;88,5;79;12,4;5,5;
2008-09-21;12,4;903,4;6;13,4;8,6;7,3;85,2;41;13,9;3,6;
2008-09-22;3,2;905;7,3;14,6;8,7;4,2;91,5;71;13,2;4,2;
2008-09-23;3,4;908,6;8,7;16,7;11,3;8,5;85,3;53;8,9;2,8;
2008-09-24;,2;910,7;5,7;20,1;11,2;3,8;73,5;28;9,4;3,4;
2008-09-25;0;911,1;7,8;19,1;11,5;6,3;80,1;51;10,7;4,9;
2008-09-26;0;908,3;9;19,1;12,7;9,4;80,3;45;11,4;4,5;
2008-09-27;,4;907,5;8,7;21,1;12,1;6,6;82,2;43;10;4,3;
2008-09-28;2,2;909;9,4;20,8;13,5;8,1;78,5;45;13;5,5;
2008-09-29;0;908,9;10,1;17,5;13,7;10,6;79,5;62;14,8;6,3;
2008-09-30;18,8;906;12,4;19,4;14;11,3;90,5;70;9,7;3,1;
2008-10-01;0;902,4;13,7;21,1;15,4;11,7;90,7;72;10,2;4,2;
2008-10-02;35,6;899,9;12,8;21,5;16,1;14;82,7;51;12,4;4,3;
2008-10-03;0;904;6,7;23,2;14,5;4,1;66,3;25;5,4;1,8;
2008-10-04;6,4;903,8;12,5;19,1;14,3;12;89;39;13,9;4,3;
2008-10-05;3,4;905;9,5;15,7;11,6;8,9;87,8;61;12;2,6;
2008-10-06;0;909,4;7,8;19,9;11,9;4,3;79,1;45;6,8;2,3;
2008-10-07;,4;913,2;6,6;21,1;13,3;7,5;71,3;24;9,5;2,6;
2008-10-08;0;915,7;4,4;18,3;10,2;2,6;71;31;11,3;3,3;
2008-10-09;0;913,4;5,1;15,7;9,6;4;75,3;53;14;6;
2008-10-10;0;909;9,6;20,9;13,4;7,7;78,5;55;17,3;7,1;
2008-10-11;0;906,8;12,2;15,6;13,7;12,8;90,6;84;14,1;6,9;
2008-10-12;4,4;906,3;14;23,7;17,4;12,8;81,7;56;10,5;4,5;
2008-10-13;0;906,2;15,8;23,1;18,2;14,4;87,1;66;24,4;4;
2008-10-14;29,8;905,3;15;21,7;16,3;14,4;92,4;78;14,5;4;
2008-10-15;17,4;906,3;14,7;17;15,3;13,1;96,1;90;12,1;3,2;
2008-10-16;35,2;908,4;14,9;21,6;16,4;14,6;91,5;67;11,3;2,8;
2008-10-17;2,4;908,8;11,7;14,4;12,6;11,6;94,2;88;11,6;4,1;
2008-10-18;17,6;907,6;10,6;15,5;11,9;10,3;91,9;80;10,3;3,5;
2008-10-19;,4;909,8;9,6;20,3;13,2;6,8;80,3;59;11,9;5,2;
2008-10-20;0;911;11,3;21,8;15,1;9,8;79,3;52;12,2;5,8;
2008-10-21;0;907,8;14,5;24,8;18;13,5;80,6;60;15,5;6,9;
2008-10-22;0;906,4;16;22,3;17,5;16;90,8;73;11,4;4,5;
2008-10-23;3;906,5;16,4;24,9;17,9;15,7;91,9;62;10,8;2,7;
2008-10-24;15,6;906,6;17,1;25,4;19,3;15,5;87,6;65;8,6;3,1;
2008-10-25;49,8;906,4;16,2;19,5;17,1;15,8;94,4;88;13,8;4,2;
2008-10-26;110,2;903;15,1;17,3;15,8;14,8;95,5;89;13,9;4,7;
2008-10-27;21;904,3;14,2;21;16,8;14,5;85,8;59;8,5;3,1;
2008-10-28;0;904,7;12,6;24,2;16;9,8;81,6;58;10,8;4,5;
2008-10-29;7;903;14,5;17,3;15,3;14,2;94,8;89;14,7;4,3;
2008-10-30;5,6;905,6;11,3;20,2;15,6;13,5;78,3;41;8,7;2,2;
2008-10-31;,2;908,2;7,1;22,8;14,1;6,7;69,1;29;10,5;2,2;
2008-11-01;0;905,8;12,7;22,8;15,4;11,2;85;63;13,3;5,7;
2008-11-02;28,4;904;14,6;19,5;15,7;13,7;93,3;77;15,3;2,8;
2008-11-03;2,2;905,7;14,8;23,9;17,6;14,6;85;53;6;1,7;
2008-11-04;0;905;14,8;26,4;19,3;13,9;78,1;40;9,3;3,7;
2008-11-05;0;902,7;15,5;27,2;19,8;14,9;79,2;37;10,3;3,5;
2008-11-06;12,6;899,9;16;21,8;17,5;15,9;91,2;72;9,9;3,5;
2008-11-07;,2;901,9;12,7;24;17,9;12,4;74,6;42;10,1;3,1;
2008-11-08;0;902,7;14,6;25,7;18,7;12,9;78,5;54;11,2;5;
2008-11-09;3,8;904;16,3;25,5;19;14,9;86;55;9;3,1;
2008-11-10;3,4;905,2;15,1;25,3;18,5;14,3;81,7;49;12,4;3,1;
2008-11-11;0;906,4;13,8;22,1;16,4;14,4;85,3;59;12,5;4,1;
2008-11-12;68;905,2;11,4;15,3;13,1;11,4;89,3;75;12,1;5;
2008-11-13;2;902,8;11,3;18,8;13,7;10;85,8;64;10,5;3,2;
2008-11-14;7,6;899,5;12,9;22,8;15,5;10,7;85,4;56;8,6;3,2;
2008-11-15;,6;900,1;12;25;17,8;11,9;73;33;10;3,1;
2008-11-16;0;905,6;10;17,6;12,6;9,9;84,7;66;9,8;3,1;
2008-11-17;,4;906,6;10,1;22,4;14,4;9,1;76,7;49;8,5;3,6;
2008-11-18;0;907,3;11,5;23,3;16,4;12,9;74,8;40;10,7;3,2;
2008-11-19;0;908,2;10,5;19;13,6;11,3;82;60;11,2;3,5;
2008-11-20;6,6;909;10,5;20,9;13,7;10,2;82,1;49;13,8;4,3;
2008-11-21;,6;910,5;10,5;15,8;12,5;10;87,6;74;11,5;4,6;
2008-11-22;13,2;909,8;12;22,1;14,7;11;84,7;58;13,2;5,2;
2008-11-23;1,2;908,4;12,4;22,7;15,9;10;81,5;57;12,5;5,8;
2008-11-24;0;907,6;13;24,7;17,4;11,1;77,8;47;13,6;5,6;
2008-11-25;0;907,7;13,9;24,7;18,7;14,9;75,1;53;14,2;6,2;
2008-11-26;0;908,1;13,4;25;19;14,7;72,3;44;12,3;5,8;
2008-11-27;0;908,1;14,1;26,6;19,3;14,2;74,6;43;12,2;5,6;
2008-11-28;0;906,8;13,6;25,6;19,4;15,4;71,3;45;14,2;5,7;
2008-11-29;0;905,7;13,7;27;19,8;14,9;70,5;37;12,6;5,3;
2008-11-30;0;904,2;15;26,9;19;15,4;79,3;46;12,1;5,7;
2008-12-01;29;901;16,1;25,9;19,5;15,7;82,5;51;17,7;5,2;
2008-12-02;0;900,7;13,1;21;15,7;13,5;85,5;55;11,5;2,4;
2008-12-03;5,8;900,5;9,2;16,9;11,9;9,3;85,1;49;10,4;2,7;
2008-12-04;,8;903,6;8,8;18,3;12,8;9,5;79;45;7,3;2;
2008-12-05;,2;906,5;9,1;22,7;13,9;6,3;76;40;8,4;2,5;
2008-12-06;0;907,8;11,4;25,9;17,5;11,6;72;32;8,9;3,2;
2008-12-07;0;908,1;12,5;27,7;19,5;12,9;69;31;11,9;4,4;
2008-12-08;0;906,7;12,8;30,6;21,8;15,3;63;26;11,5;4,5;
2008-12-09;0;904,9;15,1;31,7;21,7;15,9;70,2;28;12,8;3,8;
2008-12-10;2,2;902,4;16,5;23,6;19;16,4;86,2;65;10,6;3,1;
2008-12-11;0;904,1;14,2;22,6;17,2;12,7;83,4;59;11;2,9;
2008-12-12;0;906,9;12,7;23,6;17;13,4;77,4;49;11,1;4;
2008-12-13;0;906,2;9,6;27;17,5;9,2;67;21;10,5;3,6;
2008-12-14;0;904,4;13,6;20,4;16,1;12,9;85,7;65;11,3;4,2;
2008-12-15;3;901,2;13,9;21,5;16,1;14,1;87,4;64;10,3;3,5;
2008-12-16;,2;900,6;12,9;22,5;16,7;13,7;79,4;57;11;4,3;
2008-12-17;1,2;902,4;13,2;25,6;17,8;11,7;76,5;44;8,9;3,1;
2008-12-18;0;905;11;26,4;17,6;10,1;70,8;27;9,6;3,1;
2008-12-19;0;904,9;12,5;28,1;19,1;11,8;70,7;29;9,9;3,3;
2008-12-20;0;903,7;13,4;29,3;21,1;14,3;67,3;28;9,5;3,8;
2008-12-21;0;903,7;13,8;31,2;22,1;14,5;65,2;25;8,6;3,6;
2008-12-22;0;904,9;14,2;31;22,4;14,9;65;28;10,4;3,8;
2008-12-23;0;904,7;15,7;31,7;21,7;17,1;72,6;31;12,5;4,4;
2008-12-24;3,8;901,5;15,9;19,8;17,3;15,4;91,6;79;8,2;2,5;
2008-12-25;13,8;900,3;13,2;25,5;19,1;15,1;73,3;32;10,1;2;
2008-12-26;,2;902,4;9,5;26,5;17,3;9;66,2;23;11;3,6;
2008-12-27;0;902,6;9,7;26,4;17,9;9,3;64,4;27;11,7;4,3;
2008-12-28;0;902,6;13,6;28,4;19,5;12,5;71,6;37;9,8;4,1;
2008-12-29;0;904;15,2;28,7;20,2;14,4;76,7;33;9,4;2,9;
2008-12-30;0;905,7;13,7;26,9;18,5;13,1;75,1;40;9,7;2,9;
2008-12-31;0;903,6;15,3;30,3;21,8;16;70;29;10,9;4,8;
2009-01-01;0;904,4;15,1;26,4;19,6;15,9;77,4;45;11;2,9;
2009-01-02;2;903,7;14;19,5;16,3;14,8;86,5;72;11;3,8;
2009-01-03;29;899,9;12,4;15,4;13,4;13,2;93,8;78;17,6;4,2;
2009-01-04;18,6;903,5;10,5;17,3;12,3;9,7;89,1;69;9,7;3,2;
2009-01-05;1,4;904,9;6,6;23,7;15,2;8;64,1;20;8,9;3,3;
2009-01-06;0;904,5;9,7;25,5;17,7;11,1;65,2;30;9,5;3,3;
2009-01-07;0;904,8;10,8;27,2;19,3;12;63,3;27;9,4;3,3;
2009-01-08;0;905,3;12,5;27,9;19,5;13;67,8;30;8;3,5;
2009-01-09;1,2;908,5;14,4;20,7;16,4;13,6;88,5;69;13,5;3,5;
2009-01-10;24,6;909,2;15,3;23,1;17,4;13,9;87,8;64;11,4;4,5;
2009-01-11;0;906,1;15,7;26,9;19,8;16;78,9;45;11,8;4,1;
2009-01-12;,8;905,5;15;28,3;20,3;12,8;75,1;37;11,4;3,7;
2009-01-13;0;904,8;16,1;24,6;19,2;17,2;83,1;57;14,9;4,6;
2009-01-14;0;902,7;16,1;27,5;20,3;14,9;78,6;48;12,3;3;
2009-01-15;0;901,7;16,2;26,5;20,6;16,7;77,7;47;10,4;3,5;
2009-01-16;0;902,9;15,6;25,7;17,8;14,3;88,2;59;18,6;2,8;
2009-01-17;7;901;15,9;23,9;18,7;15;85,2;59;7,7;2,7;
2009-01-18;6,6;901,3;15,8;27;19,2;13,3;83,1;49;8;2,3;
2009-01-19;2,8;902,8;16;23,6;17,7;16,7;89,8;67;11,8;2,4;
2009-01-20;3;905,7;13,4;22,1;15,8;12;86,2;63;9,4;2,7;
2009-01-21;,6;907,7;11,2;24,4;16,2;8,9;74,8;43;8,9;3,4;
2009-01-22;0;909,5;10,4;26;17;10,2;70,1;29;10,3;4;
2009-01-23;0;910;10,6;26;17,4;9,2;68,2;36;10,8;4,5;
2009-01-24;0;907,4;11,4;24,7;17,2;10,9;70,9;46;13,3;5;
2009-01-25;0;905,5;15,3;27,7;20,1;14,7;75,4;47;12,1;4,4;
2009-01-26;0;906;16,6;27,4;21;17,6;77,2;52;10,6;4,5;
2009-01-27;0;906,1;17;28,4;20,8;17,2;80,4;45;12,7;4,1;
2009-01-28;0;903,9;16,9;27,9;20,3;15,7;82,8;50;12,3;4,3;
2009-01-29;29,6;900,5;17,2;26,9;20,9;16,7;81,2;50;12,2;4,7;
2009-01-30;3;899,6;14,6;26,6;20,1;15,1;73,8;41;16,5;5,4;
2009-01-31;,2;899,7;15;23,3;17,7;14;84,8;59;22,2;4,4;
2009-02-01;17;903,8;14,6;26,6;18,8;11,1;79,5;43;7,1;2,1;
2009-02-02;0;905,9;14,9;28;19,7;15,3;76,6;34;9,3;3,5;
2009-02-03;3,4;905,6;16;25,3;19,3;16;81,9;61;12,8;5,2;
2009-02-04;0;904,5;17;25,3;19,6;16,5;85,9;59;12,4;3,3;
2009-02-05;,2;904,8;14,2;28;19,3;12;76,3;35;8,9;2,8;
2009-02-06;0;904,1;17;27,1;20,9;14,9;79,9;52;12,5;4,8;
2009-02-07;0;904,9;17;28,2;21,3;15,5;78,3;49;8,8;2,2;
2009-02-08;0;904,6;16,9;28,9;22;16;75,5;36;7,8;2,5;
2009-02-09;,4;904,8;15,2;28,2;21,2;15,7;73,2;31;6,8;2,3;
2009-02-10;0;905,3;16,9;27,2;20,8;16,6;79,1;57;10,9;4,8;
2009-02-11;,2;901,8;18,1;23,8;20,3;19,4;87,5;75;14,6;5,1;
2009-02-12;11;903,8;12,5;23,3;17,5;12,8;74,5;45;7,9;2,1;
2009-02-13;0;902,9;12;26,2;17;10;75,2;41;11,1;3,4;
2009-02-14;0;903,7;13,3;26,7;18,8;13,2;74;33;9,9;3,4;
2009-02-15;0;904,4;14,2;25,7;18,9;13,5;76,3;48;9,6;3,6;
2009-02-16;0;902,8;17,1;27,4;20,5;15,5;81,9;59;11,3;4,7;
2009-02-17;0;904,9;18;27,2;21,1;18,3;83,3;57;11,5;3,7;
2009-02-18;8,8;906,4;18,5;25,8;20,2;17,2;90,5;65;11,6;3,6;
2009-02-19;21,2;907,3;18,4;28,3;21,3;17,6;84,5;57;9,8;3,7;
2009-02-20;32;904,9;18,3;26,7;20,2;16,7;89,5;65;11,8;3,8;
2009-02-21;18,2;903,4;17,6;26,6;20,3;16;85,4;58;11;3,1;
2009-02-22;,2;904,1;18,1;28,9;22,2;17,4;80,1;50;10,1;2,9;
2009-02-23;0;903,9;18;27,9;20,6;17,4;85,5;60;16,2;3,4;
2009-02-24;23,8;906;14,8;19,7;16,1;13,6;92,3;84;9,3;3,1;
2009-02-25;1;907,9;14,2;19,8;16,4;14,5;86,7;75;9,2;3,3;
2009-02-26;,4;906,3;15,8;21,9;17,8;14,8;88,7;74;9,4;2,9;
2009-02-27;,6;904,8;17;25,3;19,2;15,9;87,8;65;9,2;2,1;
